"sex","foodSecurity","foodSourceNow","WEALTH_TOTAL_VAL","total_income","labor_migrant_hh_total","familyBariEducationAfter","MacArthurLadderPresent","listenRadio","useInternet","marketIntegrationPrimarySchoolTime","marketIntegrationHighSchoolTime","marketIntegrationCollegeTime","marketIntegrationSmallBazaarTime","marketIntegrationLargeBazaarTime","marketIntegrationTownTime","marketIntegrationMainRoadTime","marketIntegrationDhakaTime","marketIntegrationPharmacyTime","marketIntegrationMBBSTime","labor_migrant_bari_in_bangladesh","years_of_education_wife","husband_occupation","years_of_education_husband","relocate_MI","institutionloan_vs_other","bank_vs_micro","husbandTravelINBangladesh","wifeTravelINBangladesh","wifeAbroadTravel","husbandAbroadTravel","listenRadio_h","useInternet_h","watchTV_mins_per_month_h","bank_vs_micro_h","institutionloan_vs_other_h","occupation_agriculture_dummy","occupation_mkt_connection","occupation_ses","age_wife","age_h","assetMobilePhone","assetSmartphone","assetComputer","assetElectricity","landOwnedFarmAmount"
0,6,100,288210,45000,4,1,3,0,2,4.0625,2.90322580645161,3.87096774193548,7.5,3.87096774193548,5.80645161290323,6.7741935483871,3.17880794701987,16.3636363636364,18.5483870967742,51,5,24,15,0,1,1,5,3,0,8,0,0,NA,0,NA,1,3,3,45,NA,1,1,0,0,0
0,6,100,192525,24000,2,2,6,0,2,7.22222222222222,4.28571428571429,5.71428571428571,5.45454545454545,5.71428571428571,3.91304347826087,19.0909090909091,1.99170124481328,16.3636363636364,18.5483870967742,3,16,9,10,1,0,0,8,2,0,1,NA,0,210,0,0,1,2,2,29,55,1,1,1,1,0
1,6,100,380200,56000,2,NA,2,3,0,4.0625,15,20,5.45454545454545,10.9090909090909,30,10,2.65193370165746,30,35.9375,3,14,9,10,1,1,1,5,4,0,2,0,0,9000,1,1,1,2,2,54,54,1,1,0,1,29
0,6,50,128925,12000,1,0,2,0,0,3.0952380952381,2.19512195121951,2.92682926829268,5.45454545454545,1.9672131147541,2.95081967213115,6.7741935483871,2.65193370165746,16.3636363636364,18.5483870967742,2,5,2,4,1,0,0,3,3,0,0,0,0,NA,0,0,0,0,0,34,NA,1,0,0,1,0
1,6,25,189255,7666.666667,2,2,2,0,0,3.0952380952381,2.90322580645161,3.87096774193548,3.75,3.87096774193548,5.80645161290323,19.0909090909091,1.59468438538206,11.25,18.5483870967742,3,5,4,0,0,0,0,6,3,0,0,0,0,900,0,0,1,1,0,41,41,1,0,0,1,0
0,6,100,274425,36333.33333,5,1,8,0,1,10.8333333333333,5.625,7.5,10,5.71428571428571,11.25,70,2.65193370165746,30,52.2727272727273,4,0,9,10,0,0,0,2,5,0,0,0,1,900,0,0,1,2,2,56,68,1,1,0,1,0
0,2,100,72100,0,1,0,2,0,2,16.25,2.90322580645161,3.87096774193548,1.93548387096774,3.87096774193548,5.80645161290323,6.7741935483871,1.99170124481328,5.80645161290323,18.5483870967742,27,0,0,0,0,1,0,8,6,0,0,NA,0,900,0,1,1,0,0,59,63,1,0,0,1,48
0,5,50,59045,9666.666667,0,1,4,2,0,5.90909090909091,4.28571428571429,5.71428571428571,5.45454545454545,10.9090909090909,5.80645161290323,13.125,15.4838709677419,16.3636363636364,18.5483870967742,19,1,0,10,0,0,0,10,3,0,0,2,0,3600,0,1,1,0,0,55,59,0,0,0,1,24
0,6,75,375025,14166.66667,0,0,6,0,0,5.90909090909091,2.90322580645161,3.87096774193548,5.45454545454545,3.87096774193548,5.80645161290323,6.7741935483871,1.99170124481328,16.3636363636364,18.5483870967742,11,2,1,0,0,1,0,6,11,0,0,0,0,900,0,1,0,0,1,59,68,1,0,1,1,0
1,6,100,142030,20000,7,0,2,0,0,3.0952380952381,2.90322580645161,3.87096774193548,5.45454545454545,10.9090909090909,3.91304347826087,10,2.65193370165746,16.3636363636364,18.5483870967742,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,65,65,1,1,0,1,0
0,6,100,343400,105583.3333,4,1,5,0,1,3.0952380952381,1.47540983606557,1.9672131147541,1.93548387096774,3.87096774193548,1.97802197802198,6.7741935483871,2.65193370165746,8.57142857142857,9.42622950819672,10,5,10,5,0,0,0,5,5,0,8,NA,NA,NA,NA,NA,1,3,3,50,NA,1,1,0,1,0
1,4,75,96005,6000,0,0,6,0,0,10.8333333333333,2.90322580645161,3.87096774193548,10,3.87096774193548,5.80645161290323,10,2.65193370165746,30,18.5483870967742,5,0,9,6,1,1,1,4,3,0,0,0,0,0,0,1,1,2,2,53,53,0,0,0,0,2
1,6,100,264110,15000,4,0,4,0,0,5.90909090909091,15,20,1.93548387096774,5.71428571428571,16.3636363636364,35,3.96694214876033,60,27.3809523809524,0,3,10,5,0,0,0,3,5,0,0,0,0,1800,0,1,1,3,3,60,60,0,1,0,1,4
0,6,25,137525,7600,5,0,3,0,4,5.90909090909091,90,1.9672131147541,10,20,1.48760330578512,6.7741935483871,5.27472527472527,30,35.9375,3,0,10,6,0,0,0,8,4,0,0,NA,NA,NA,NA,NA,1,3,3,60,NA,1,1,0,0,0
1,6,75,221740,0,2,1,5,0,0,2.09677419354839,2.90322580645161,3.87096774193548,3.75,5.71428571428571,3.91304347826087,4.56521739130435,2.65193370165746,11.25,4.75206611570248,4,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,56,56,0,0,0,1,0
0,6,25,189255,18666.66667,1,2,4,0,3,5.90909090909091,90,1.9672131147541,2.85714285714286,1.31868131868132,0.994475138121547,6.7741935483871,3.96694214876033,2.09302325581395,18.5483870967742,0,0,10,12,0,0,0,10,2,0,0,0,0,NA,NA,NA,1,3,3,44,NA,1,1,0,0,90
0,6,100,141200,0,2,0,4,0,4,5.90909090909091,4.28571428571429,5.71428571428571,20,10.9090909090909,5.80645161290323,19.0909090909091,2.65193370165746,30,95.8333333333333,7,10,0,10,1,0,0,10,4,0,8,NA,NA,4500,0,0,1,0,0,48,55,0,1,0,1,0
0,6,100,254850,0,2,1,5,0,2,10.8333333333333,8.18181818181818,10.9090909090909,2.85714285714286,0.991735537190083,2.95081967213115,10,2.27488151658768,30,52.2727272727273,7,0,6,2,0,0,0,4,3,0,0,NA,NA,1800,0,0,0,0,1,52,58,0,1,0,1,12
1,3,100,136800,10000,0,NA,2,0,0,3.0952380952381,2.90322580645161,3.87096774193548,1.93548387096774,3.87096774193548,8.57142857142857,8.07692307692308,1.99170124481328,5.80645161290323,22.1153846153846,1,5,19,0,0,0,0,8,4,0,0,0,0,900,0,0,1,1,2,42,42,1,0,0,1,0
0,6,100,131520,0,1,0,2,0,0,4.0625,90,1.9672131147541,5.45454545454545,3.87096774193548,2.95081967213115,6.7741935483871,3.17880794701987,16.3636363636364,18.5483870967742,8,8,10,5,1,1,0,8,1,0,0,0,0,0,NA,NA,1,3,3,31,NA,1,0,0,1,0
0,4,100,29570,0,1,0,2,0,0,10.8333333333333,4.28571428571429,5.71428571428571,10,7.5,11.25,35,2.65193370165746,16.3636363636364,52.2727272727273,8,4,0,0,1,0,0,3,4,0,0,0,NA,NA,NA,0,1,0,0,48,NA,1,0,0,1,3
0,6,100,385350,62000,1,2,8,0,0,3.0952380952381,2.90322580645161,3.87096774193548,2.85714285714286,3.87096774193548,5.80645161290323,3.44262295081967,1.59468438538206,8.57142857142857,18.5483870967742,13,10,9,12,0,1,0,6,9,0,1,NA,0,2700,0,0,1,2,2,39,54,1,1,1,1,64
0,6,100,318905,45000,2,0,4,0,0,5.90909090909091,8.18181818181818,10.9090909090909,2.85714285714286,3.87096774193548,5,19.0909090909091,2.65193370165746,16.3636363636364,18.5483870967742,2,1,4,3,0,0,0,3,1,0,0,0,0,NA,NA,NA,1,1,0,56,NA,1,1,0,0,42.56
0,6,100,237250,30500,6,1,7,0,2,2.09677419354839,90,1.9672131147541,20,5.71428571428571,2.53521126760563,3.44262295081967,2.65193370165746,30,9.42622950819672,0,0,0,8,0,0,0,10,4,0,0,0,1,0,0,1,1,0,0,69,81,1,1,0,1,90
0,4,100,29240,18200,0,0,0,0,0,2.09677419354839,0.989010989010989,0.991735537190083,2.85714285714286,1.31868131868132,1.97802197802198,3.44262295081967,1.99170124481328,16.3636363636364,6.31868131868132,5,3,0,8,0,1,1,NA,NA,NA,NA,NA,0,NA,NA,1,1,0,0,48,56,0,0,0,0,5
1,6,100,235875,13500,0,0,4,0,0,21.6666666666667,90,1.9672131147541,10,13.3333333333333,2.95081967213115,3.44262295081967,1.59468438538206,30,18.5483870967742,18,5,8,8,0,0,0,4,8,0,0,0,0,900,0,1,1,1,1,46,46,1,0,0,1,0
1,5,100,156225,31000,0,1,4,0,0,3.0952380952381,2.90322580645161,3.87096774193548,10,1.31868131868132,5.80645161290323,13.125,2.27488151658768,16.3636363636364,18.5483870967742,13,3,10,5,0,0,0,11,2,0,1,0,0,1200,0,0,1,3,3,46,46,1,0,0,1,180
1,6,50,198050,8416.666667,1,0,3,2,0,4.0625,2.90322580645161,3.87096774193548,10,5.71428571428571,5.80645161290323,19.0909090909091,3.96694214876033,16.3636363636364,9.42622950819672,0,7,10,5,1,1,0,4,1,0,0,0,0,0,0,1,1,3,3,48,48,1,0,0,1,0
1,6,75,400075,64875,17,1,4,0,1,3.0952380952381,15,20,10,10.9090909090909,11.25,19.0909090909091,3.17880794701987,30,35.9375,14,5,1,10,0,1,0,8,9,0,0,0,1,4500,1,1,0,0,1,58,58,1,0,1,1,64
0,6,50,299400,12166.66667,0,2,5,0,0,5.90909090909091,2.90322580645161,3.87096774193548,5.45454545454545,3.87096774193548,1.48760330578512,10,1.59468438538206,16.3636363636364,9.42622950819672,7,9,4,14,0,0,0,8,3,0,1,NA,0,900,0,1,1,1,0,32,37,1,1,0,1,240
0,6,100,260800,9166.666667,2,2,6,0,0,3.0952380952381,1.47540983606557,1.9672131147541,2.85714285714286,1.9672131147541,2.95081967213115,4.11764705882353,2.65193370165746,8.57142857142857,2.38589211618257,3,5,4,10,0,0,0,4,4,0,1,0,0,NA,NA,NA,1,1,0,38,NA,1,1,0,1,21.28
1,6,100,157550,15000,1,1,2,0,0,5.90909090909091,2.90322580645161,3.87096774193548,10,3.87096774193548,5.80645161290323,10,2.65193370165746,5.80645161290323,12.5,6,5,9,2,0,1,0,2,3,0,0,0,0,900,0,1,1,2,2,63,63,1,0,0,0,0
1,6,100,252790,30000,11,1,5,0,0,5.90909090909091,2.90322580645161,3.87096774193548,2.85714285714286,1.31868131868132,1.97802197802198,3.44262295081967,1.32963988919668,11.25,6.31868131868132,5,2,4,5,0,0,0,6,4,0,0,0,0,0,0,0,1,1,0,82,81,1,1,0,1,0
0,6,25,259110,9166.666667,2,1,4,0,0,10.8333333333333,1.47540983606557,1.9672131147541,10,3.87096774193548,1.69811320754717,1.73553719008264,1.59468438538206,2.95081967213115,18.5483870967742,0,9,21,0,1,0,0,16,11,0,1,0,NA,900,0,1,1,1,0,45,47,1,0,0,0,228
1,6,25,90230,75000,6,1,5,0,0,10.8333333333333,1.47540983606557,1.9672131147541,2.85714285714286,5.71428571428571,2.95081967213115,10,2.65193370165746,8.57142857142857,27.3809523809524,41,6,1,5,0,1,0,8,2,0,8,0,0,300,0,0,0,0,1,55,55,1,0,0,1,20
1,6,100,302335,17000,11,1,6,0,0,5.90909090909091,8.18181818181818,10.9090909090909,0.983606557377049,3.87096774193548,5.80645161290323,6.7741935483871,1.99170124481328,60,27.3809523809524,1,8,10,14,1,0,0,3,2,0,4,0,0,0,1,1,1,3,3,60,60,1,1,0,1,100
1,6,100,670775,48100,1,1,4,0,0,5.90909090909091,15,20,15,10.9090909090909,5.80645161290323,5.1219512195122,3.96694214876033,30,52.2727272727273,149,12,10,10,0,1,0,5,7,0,0,0,0,0,1,1,1,3,3,59,59,1,0,1,1,3.99
1,3,75,100450,4500,0,1,3,0,0,2.09677419354839,2.19512195121951,2.92682926829268,1.93548387096774,3.87096774193548,2.95081967213115,10,1.99170124481328,11.25,18.5483870967742,0,0,1,2,0,1,0,10,4,0,0,0,0,140,0,1,0,0,1,58,58,1,0,0,0,0
0,6,100,109710,10183.33333,3,0,2,0,0,10.8333333333333,8.18181818181818,10.9090909090909,10,10.9090909090909,2.95081967213115,19.0909090909091,2.65193370165746,30,95.8333333333333,8,0,10,1,0,0,0,10,2,0,0,NA,NA,1800,0,1,1,3,3,47,59,0,0,0,1,0
0,3,75,88860,6000,0,0,2,0,0,8.125,2.90322580645161,3.87096774193548,5.45454545454545,3.87096774193548,5.80645161290323,8.07692307692308,3.96694214876033,16.3636363636364,18.5483870967742,4,2,9,6,1,1,1,8,4,0,0,NA,0,900,0,1,1,2,2,37,45,1,0,0,1,2
1,6,100,173700,27000,4,1,3,0,0,4.0625,5.625,7.5,5.45454545454545,3.33333333333333,5.80645161290323,35,1.99170124481328,30,14.0243902439024,10,8,9,5,0,1,0,16,4,0,0,2,0,420,0,1,1,2,2,44,44,1,0,0,1,0
0,3,100,171595,17500,8,2,7,0,2,5.90909090909091,2.90322580645161,3.87096774193548,2.85714285714286,2.92682926829268,3.91304347826087,19.0909090909091,1.99170124481328,5.80645161290323,18.5483870967742,3,3,0,5,0,0,0,10,11,0,0,NA,NA,NA,NA,NA,1,0,0,58,NA,1,1,0,1,18
1,6,75,242225,12850,3,0,5,0,0,2.09677419354839,2.90322580645161,3.87096774193548,10,3.33333333333333,5.80645161290323,19.0909090909091,2.65193370165746,8.57142857142857,9.42622950819672,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,62,62,1,0,0,0,0
1,6,75,150460,9516.666667,3,1,3,0,0,5.90909090909091,4.28571428571429,5.71428571428571,5.45454545454545,3.33333333333333,5.80645161290323,1.73553719008264,1.99170124481328,16.3636363636364,18.5483870967742,8,3,0,0,0,0,0,10,2,0,0,0,0,600,0,0,1,0,0,55,55,1,1,0,1,0
0,5,75,84280,15833.33333,0,0,1,0,0,10.8333333333333,1.95652173913043,2.60869565217391,10,3.87096774193548,5.80645161290323,10,3.96694214876033,30,18.5483870967742,12,6,10,9,1,0,0,10,2,0,1,NA,0,600,0,0,1,3,3,30,43,1,0,0,1,0
0,4,100,41930,33000,16,2,7,0,0,5.90909090909091,90,1.9672131147541,10,5.71428571428571,1.97802197802198,6.7741935483871,1.99170124481328,30,27.3809523809524,3,1,0,5,0,1,0,6,4,0,0,NA,NA,NA,0,NA,1,0,0,72,NA,1,0,0,1,18
1,6,50,369380,90000,6,0,5,0,0,5.90909090909091,8.18181818181818,10.9090909090909,5.45454545454545,10.9090909090909,8.57142857142857,35,3.96694214876033,16.3636363636364,18.5483870967742,12,4,1,2,0,0,0,4,7,0,0,0,0,3600,0,1,0,0,1,60,60,1,1,0,1,240
0,6,100,487550,31000,1,2,9,0,0,2.09677419354839,2.90322580645161,3.87096774193548,2.85714285714286,2.35294117647059,2.95081967213115,10,2.65193370165746,5.80645161290323,18.5483870967742,16,3,13,5,0,0,0,10,3,0,0,0,0,2700,0,0,1,0,1,38,54,1,1,1,1,21
1,6,50,273275,53000,5,1,6,0,0,10.8333333333333,4.28571428571429,5.71428571428571,10,10.9090909090909,2.95081967213115,13.125,1.99170124481328,11.25,35.9375,17,0,1,6,0,0,0,5,2,0,8,0,0,0,0,0,0,0,1,50,50,1,1,0,0,240
0,6,50,283075,25000,0,1,6,0,0,5.90909090909091,2.90322580645161,3.87096774193548,10,3.87096774193548,5.80645161290323,6.7741935483871,1.99170124481328,5.80645161290323,18.5483870967742,9,0,4,1,0,0,0,2,2,0,0,0,0,900,0,1,1,1,0,56,62,1,0,0,1,120
0,5,100,186900,20000,0,2,8,0,0,7.22222222222222,4.28571428571429,5.71428571428571,3.75,1.9672131147541,2.95081967213115,3.44262295081967,2.65193370165746,11.25,9.42622950819672,1,5,0,10,0,0,0,3,2,0,0,0,0,900,0,0,1,0,0,50,55,1,1,0,1,0
0,5,100,98885,17000,0,1,4,0,0,5.90909090909091,2.19512195121951,2.92682926829268,2.85714285714286,3.87096774193548,2.95081967213115,10,1.99170124481328,8.57142857142857,18.5483870967742,3,0,10,0,1,0,0,9,2,0,0,0,0,450,0,0,1,3,3,36,43,1,0,0,1,0
1,5,100,122875,10500,0,0,1,0,0,16.25,2.90322580645161,3.87096774193548,5.45454545454545,3.87096774193548,5.80645161290323,10,2.65193370165746,60,4.75206611570248,6,9,10,0,0,0,0,7,2,0,0,0,0,1800,0,0,1,3,3,48,48,1,0,0,1,0
0,4,100,29570,15716.66667,0,0,0,0,0,65,90,1.9672131147541,10,3.87096774193548,2.95081967213115,6.7741935483871,3.96694214876033,16.3636363636364,4.75206611570248,6,5,1,8,1,0,0,NA,2,0,0,0,0,NA,NA,1,0,0,1,34,36,1,0,0,1,0
1,6,100,343400,12000,0,2,8,0,0,5.90909090909091,4.28571428571429,5.71428571428571,10,10.9090909090909,5.80645161290323,35,2.65193370165746,11.25,3.1767955801105,5,12,9,12,0,0,0,6,3,0,0,0,0,210,0,0,1,2,2,58,58,1,1,0,1,0
0,6,75,294575,75000,6,2,6,0,1,5.90909090909091,8.18181818181818,10.9090909090909,3.75,7.5,4.39024390243902,6.7741935483871,3.17880794701987,11.25,95.8333333333333,10,5,1,10,0,0,0,4,8,0,0,NA,0,NA,0,NA,0,0,1,68,68,1,1,0,1,36
1,6,75,261500,0,2,0,6,0,2,65,90,120,60,120,180,210,480,180,575,3,6,4,9,0,0,0,3,3,0,2,0,2,900,0,0,1,1,0,47,47,1,1,0,1,0
0,5,100,159660,23500,2,0,5,0,0,5.90909090909091,90,1.9672131147541,5.45454545454545,10.9090909090909,16.3636363636364,35,1.99170124481328,16.3636363636364,22.1153846153846,12,5,5,2,1,0,0,8,4,0,0,0,0,NA,NA,NA,0,0,1,28,NA,1,0,0,0,0
1,6,75,294575,12166.66667,1,0,4,0,1,10.8333333333333,15,20,15,7.5,16.3636363636364,35,2.65193370165746,30,52.2727272727273,1,9,9,2,0,0,0,8,2,0,0,0,1,900,0,0,1,2,2,39,39,1,1,0,1,0
0,6,100,326310,63000,0,1,6,0,0,10.8333333333333,2.90322580645161,3.87096774193548,10,10.9090909090909,2.95081967213115,10,1.59468438538206,30,6.31868131868132,15,13,10,12,0,1,0,8,8,0,1,0,0,3600,0,0,1,3,3,32,40,1,0,1,1,0
1,6,100,168550,55000,3,0,3,0,0,5.90909090909091,2.90322580645161,3.87096774193548,10,3.87096774193548,5.80645161290323,6.7741935483871,2.27488151658768,16.3636363636364,18.5483870967742,7,0,10,0,0,0,0,4,2,0,1,0,0,450,0,0,1,3,3,67,67,1,0,0,1,0
1,6,75,196290,12000,2,0,3,0,0,5.90909090909091,2.90322580645161,3.87096774193548,5.45454545454545,3.87096774193548,5.80645161290323,5.1219512195122,2.65193370165746,16.3636363636364,18.5483870967742,18,5,0,2,1,0,0,10,0,0,0,0,0,900,0,1,1,0,0,42,42,1,0,0,1,0
1,4,100,121595,9500,0,2,3,0,0,4.0625,2.90322580645161,3.87096774193548,10,3.87096774193548,5.80645161290323,6.7741935483871,1.99170124481328,30,18.5483870967742,10,5,9,2,1,1,0,8,2,0,0,0,0,600,0,1,1,2,2,53,53,1,1,0,1,0
0,6,100,336725,105583.3333,2,1,4,0,2,3.0952380952381,2.90322580645161,3.87096774193548,10,3.87096774193548,5.80645161290323,35,1.99170124481328,30,18.5483870967742,11,0,13,1,0,0,0,10,4,0,0,0,0,140,1,1,1,1,2,33,39,1,1,0,1,180
0,6,100,149225,70166.66667,1,2,3,0,0,5.90909090909091,90,1.9672131147541,5.45454545454545,3.87096774193548,5.80645161290323,6.7741935483871,2.65193370165746,16.3636363636364,18.5483870967742,29,0,0,0,0,0,0,2,9,0,0,NA,NA,NA,NA,NA,1,0,0,66,NA,1,0,0,1,0
1,6,100,201250,53000,4,1,5,0,0,5.90909090909091,2.90322580645161,3.87096774193548,5.45454545454545,5.71428571428571,5.80645161290323,10,2.27488151658768,11.25,22.1153846153846,11,0,9,0,0,0,0,3,5,0,0,0,0,900,0,0,1,2,2,67,67,1,0,0,1,0
1,6,100,245600,30000,2,1,8,0,0,65,90,1.9672131147541,60,120,180,210,2.65193370165746,180,575,4,0,10,10,1,0,0,3,2,0,0,0,0,900,0,1,1,3,3,49,49,1,0,0,0,40
0,6,100,344300,105583.3333,1,2,5,0,2,5.90909090909091,4.28571428571429,5.71428571428571,5.45454545454545,3.87096774193548,5.80645161290323,8.07692307692308,2.65193370165746,16.3636363636364,18.5483870967742,44,0,4,0,0,0,0,4,7,0,0,NA,NA,210,1,1,1,1,0,55,63,1,1,0,0,20
1,6,0,272825,19000,2,1,0,0,0,65,90,120,60,120,180,210,1.59468438538206,180,575,0,8,10,0,1,0,0,6,3,0,0,0,0,0,0,0,1,3,3,67,67,1,0,0,1,0
0,6,100,240975,31000,3,1,6,0,3,2.09677419354839,2.90322580645161,3.87096774193548,2.85714285714286,3.87096774193548,5.80645161290323,13.125,2.27488151658768,11.25,18.5483870967742,2,3,4,0,0,0,0,2,2,0,0,0,0,NA,NA,NA,1,1,0,60,NA,1,1,0,0,0
0,5,100,115400,8000,0,1,2,0,0,4.0625,5.625,7.5,5.45454545454545,10.9090909090909,5.80645161290323,19.0909090909091,3.17880794701987,16.3636363636364,52.2727272727273,5,5,12,5,1,1,0,4,9,0,0,0,0,3600,1,0,1,1,2,38,47,1,0,0,0,0
1,6,75,334080,21666.66667,0,0,2,0,0,4.0625,90,1.9672131147541,2.85714285714286,7.5,2.95081967213115,19.0909090909091,1.77121771217712,16.3636363636364,22.1153846153846,0,16,1,8,0,1,0,4,2,1,0,0,0,900,0,1,0,0,1,50,50,1,0,0,1,70
1,6,75,353525,33666.66667,2,1,5,0,1,10.8333333333333,8.18181818181818,10.9090909090909,2.85714285714286,3.87096774193548,3.91304347826087,5.1219512195122,2.65193370165746,8.57142857142857,18.5483870967742,0,0,2,9,0,1,0,8,4,0,0,0,1,1050,0,1,0,0,0,51,51,1,1,0,1,80
0,6,100,632925,0,4,0,7,0,2,5.90909090909091,4.28571428571429,5.71428571428571,2.85714285714286,7.5,8.57142857142857,5.83333333333333,2.65193370165746,5.80645161290323,27.3809523809524,17,0,1,7,1,0,0,7,3,0,0,0,2,0,0,1,0,0,1,67,68,1,1,0,1,0
0,6,100,59355,15000,0,0,3,0,0,4.0625,2.90322580645161,3.87096774193548,3.75,3.87096774193548,1.97802197802198,6.7741935483871,3.96694214876033,5.80645161290323,18.5483870967742,4,2,0,5,0,0,0,1,1,0,0,NA,NA,0,NA,0,1,0,0,36,NA,1,0,0,1,0
1,6,100,350820,23750,1,2,5,0,2,5.90909090909091,1.76470588235294,2.35294117647059,5.45454545454545,1.9672131147541,2.95081967213115,19.0909090909091,2.65193370165746,16.3636363636364,14.0243902439024,7,0,10,8,0,1,0,2,2,0,1,0,2,0,0,1,1,3,3,51,51,1,1,0,1,0
1,5,100,123775,10100,0,2,5,0,0,2.09677419354839,5.625,7.5,5.45454545454545,3.87096774193548,180,210,2.65193370165746,16.3636363636364,575,12,0,23,10,1,1,0,10,2,0,0,0,0,900,0,0,1,1,0,53,53,1,1,0,1,132
1,5,75,310815,22500,6,0,3,0,0,2.09677419354839,1.76470588235294,2.35294117647059,10,2.35294117647059,3.52941176470588,10,1.99170124481328,5,18.5483870967742,11,0,1,7,0,0,0,8,8,0,0,0,0,900,1,1,0,0,1,68,68,1,1,0,1,28
0,6,100,169300,3800,9,0,3,0,0,3.0952380952381,2.90322580645161,3.87096774193548,10,1.31868131868132,5.80645161290323,13.125,1.99170124481328,5,14.0243902439024,11,0,0,1,0,1,0,5,5,0,0,0,0,0,0,0,1,0,0,62,NA,1,0,0,0,18
1,2,100,136800,20000,8,0,4,0,0,1.80555555555556,90,1.9672131147541,5.45454545454545,0.991735537190083,2.95081967213115,19.0909090909091,1.99170124481328,16.3636363636364,12.5,14,0,9,5,0,1,0,5,4,0,0,0,0,54000,0,1,1,2,2,57,57,0,1,0,1,18
1,6,100,97075,12500,2,0,3,0,0,5.90909090909091,2.90322580645161,3.87096774193548,10,3.87096774193548,5.80645161290323,10,1.99170124481328,8.57142857142857,18.5483870967742,8,7,10,8,1,0,0,13,4,0,0,2,0,300,0,0,1,3,3,56,56,0,0,0,1,0
0,5,100,174445,38000,1,0,4,0,0,5.90909090909091,4.28571428571429,5.71428571428571,10,10.9090909090909,2.95081967213115,10,9.41176470588235,8.57142857142857,18.5483870967742,0,0,10,0,0,0,0,6,3,0,1,0,1,1200,0,1,1,3,3,49,62,1,0,0,1,0
0,5,75,298575,22500,0,1,4,0,3,5.90909090909091,2.90322580645161,3.87096774193548,2.85714285714286,7.5,4.39024390243902,5.1219512195122,1.99170124481328,16.3636363636364,35.9375,1,9,4,12,1,0,0,3,2,0,0,0,0,2100,0,0,1,1,0,36,43,1,1,0,1,0
0,6,100,113475,35166.66667,0,0,4,0,1,10.8333333333333,8.18181818181818,10.9090909090909,10,3.87096774193548,5.80645161290323,10,15.4838709677419,30,15.9722222222222,7,10,9,5,1,0,0,9,3,0,1,NA,NA,900,0,0,1,2,2,31,40,1,1,0,1,297
1,5,100,174445,3000,4,0,2,0,0,5,1.26760563380282,1.9672131147541,2.85714285714286,2.60869565217391,5.80645161290323,10,2.27488151658768,8.57142857142857,9.42622950819672,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,62,62,0,0,0,1,48
1,6,50,233900,16166.66667,0,1,3,0,0,4.0625,4.28571428571429,5.71428571428571,3.75,3.87096774193548,5.80645161290323,8.07692307692308,1.99170124481328,16.3636363636364,18.5483870967742,3,7,2,5,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,40,40,1,0,0,1,0
1,6,100,304700,24000,7,0,3,0,0,5.90909090909091,2.19512195121951,2.92682926829268,4.61538461538461,2.92682926829268,5.80645161290323,6.7741935483871,2.65193370165746,11.25,11.2745098039216,6,0,1,0,0,1,0,4,3,0,0,0,0,3600,0,1,0,0,1,65,65,1,1,0,1,0
1,6,100,50385,25000,10,0,4,1,0,5.90909090909091,4.28571428571429,5.71428571428571,5.45454545454545,10.9090909090909,5.80645161290323,3.44262295081967,2.65193370165746,16.3636363636364,9.42622950819672,2,1,0,8,0,1,1,5,3,0,0,1,0,600,0,1,1,0,0,70,70,1,0,0,1,0
0,6,25,733350,22500,4,1,7,0,2,5.90909090909091,8.18181818181818,10.9090909090909,3.75,7.5,5.80645161290323,6.7741935483871,3.96694214876033,11.25,95.8333333333333,11,0,2,0,0,0,0,4,3,0,0,0,NA,900,0,0,0,0,0,48,56,1,0,0,1,360
0,6,75,155135,53000,15,0,5,0,0,5.90909090909091,2.19512195121951,2.92682926829268,5.45454545454545,3.87096774193548,5.80645161290323,10,3.96694214876033,8.57142857142857,9.42622950819672,3,0,13,6,1,0,0,1,3,0,0,NA,NA,900,0,1,1,0,1,61,78,1,0,0,0,0
1,6,100,328000,20000,1,2,5,0,1,16.25,2.19512195121951,2.92682926829268,20,2.35294117647059,4.39024390243902,1.73553719008264,1.99170124481328,16.3636363636364,14.0243902439024,14,0,1,0,0,1,0,3,3,0,0,0,1,300,1,1,0,0,1,73,73,1,1,0,0,0
1,6,100,232350,11666.66667,1,1,5,0,0,4.0625,5.625,7.5,5.45454545454545,3.87096774193548,5.80645161290323,6.7741935483871,2.65193370165746,16.3636363636364,18.5483870967742,52,6,4,5,0,0,0,3,5,0,0,0,0,900,1,1,1,1,0,41,42,1,1,0,1,0
1,5,100,115137,10600,0,0,1,0,0,10.8333333333333,2.90322580645161,3.87096774193548,2.85714285714286,3.87096774193548,5.80645161290323,8.07692307692308,1.32963988919668,11.25,18.5483870967742,10,5,12,8,1,1,0,5,9,0,0,0,0,900,0,0,1,1,2,43,43,1,0,0,1,2
