id,religion,skilledWork,religiousEducationMuslim,religiousEducationFromSchool,religiousEducationFromReligiousLeader,religiousEducationFromFamily,religiousEducationFromTemple,religiousEducationFromNoOne,religiousEducationFromRelatives,religiousEducationNeverLearned,religiousEducationFromOthers,religiousEducationReadReligiousText,religiousEducationReadTextLevel,religiousEducationReadTextBangla,religiousEducationReadTextSanskrit,religiousEducationReciteText,religiousEducationMemorizeTextLevel,religiousEducationGoneOnUmrah,religiousEducationGoneOnHajj,religiousEducationNumberFamilyUmrah,religiousEducationNumberFamilyHajj,religiousEducationReadOtherHolyBooks,religiousEducationGoneOnPilgrimageIndia,religiousEducationGoneToHolyPlaces,religiousEducationNumberPilgrimageIndia,religiousEducationNumberHolyPlaces,assetPrimaryResidence,assetOwnHouse,assetInheritHouse,assetNumberOfHousesOwned,assetPrimaryResidenceAge,assetPrimaryResidenceRooms,assetPrimaryResidenceRoof,assetPrimaryResidenceRoofOther,assetPrimaryResidenceWall,assetPrimaryResidenceWallOther,assetPrimaryResidenceFloor,assetPrimaryResidenceFloorOther,assetPrimaryResidenceFuel,assetPrimaryResidenceToiletType,assetPrimaryResidenceToiletOwnShared,assetElectricity,assetElectricityYears,assetChargerLight,assetChargerLightNumber,assetElectricFan,assetElectricFanNumber,assetElectricLight,assetElectricLightDegree,assetSolarPanel,assetSolarPanelSize,assetGenerator,assetGeneratorNumber,assetTelevision,assetTelevisionNumber,assetFridge,assetFridgeNumber,assetQuilt,assetQuiltNumber,assetMattress,assetMattressNumber,assetCot,assetCotNumber,assetChair,assetChairNumber,assetSofa,assetSofaNumber,assetSofaSet,assetSofaSetNumber,assetRack,assetRackNumber,assetCabinet,assetCabinetNumber,assetTable,assetTableNumber,assetDressingTable,assetDressingTableNumber,assetCookingPotsDegree,assetChickenDucks,assetChickenDucksNumber,assetGoats,assetGoatsNumber,assetCowsOxen,assetCowsOxenNumber,assetRickshaw,assetRickshawNumber,assetAutorickshaw,assetAutorickshawNumber,assetBicycle,assetBicycleNumber,assetMotorcycle,assetMotorcycleNumber,assetCNGTomTom,assetCNGTomTomNumber,assetBoat,assetBoatEngine,assetShop,assetShopSize,assetTractor,assetTractorNumber,assetTubeWell,assetTubeWellOwn,assetDeepTubewell,assetPond,assetPondSize,assetPondOwn,assetMobilePhone,assetMobilePhoneNumber,assetSmartphone,assetSmartphoneNumber,assetComputer,assetComputerNumber,notesHouseholdAssets,notesFoodSecurity,FoodSecurity,landOwnedHouseAmount,landOwnedFarmAmount,landOwnedUnit,landInheritanceHusband,landInheritanceHusbandLater,landInheritanceRespondent,landPurchasedHusband,landPurchasedRespondent,foodSourceChildhood,foodSourceNow,notesLandInheritance,landPurchasedHusbandNA,landInheritanceHusbandNA,landInheritanceRespondentLater,landInheritanceRespondentNA,landPurchasedRespondentNA,WEALTH_TOTAL_VAL,familyBariSocialClassAfter,MacArthurLadderPresent,MacArthurLadderPast,id_Questionaire,id,gender,relationToRespondent,incomeTotalMonthly,incomeYearlyCrops,incomeMonthlyRentsInvestments,incomeMonthlyPension,remittance,incomeMonthlyRemittance,id_Questionaire,NoInHH,hh_income,HHInc_per_cap,,correlations
7ABC0F19-C2E4-814C-96D5-875455506820,ISLAM,,1,,1,,,,,,,1,Can,,,,,,,0,0,,,,,,2,,1,1,0,2,3,,3,,1,,2,3,own,1,13,1,2,1,2,1,average,,,,,1,1,1,1,1,2,1,2,1,2,1,4,,,,,1,1,1,2,1,1,,,average,,,,,,,,,,,,,,,,,,,,,,,,,,1,S,shared,1,2,,,,,,,1,0,0,0,,,,,,50 percent from own work,all from bazar,,,,,,,187900,2,3,1,7ABC0F19-C2E4-814C-96D5-875455506820,1F1A0693-7562-3F45-9B84-515D2A072E47,F,Respondent,0,0,0,0,No,0,7ABC0F19-C2E4-814C-96D5-875455506820,5,0,0,,
7AC9C9D8-5C25-C14E-A27A-F0338255ACAC,ISLAM,,1,,1,,,,,,,1,Good,,,,,1,1,1,1,,,,,,1,1,1,1,40,3,3,,3,,1,,1,3,own,1,6,1,1,1,3,1,average,,,,,1,1,,,1,5,1,3,1,3,1,6,,,,,1,2,1,3,1,1,1,1,more,1,10,,,1,4,,,,,,,,,,,,,,,,,1,own,,1,M,shared,1,3,1,1,,,,,1,3,3,3,1,,,1,,75 percent from own work,25 percent from own work,,,,,,,315325,2,5,5,7AC9C9D8-5C25-C14E-A27A-F0338255ACAC,F53F1E14-0D91-C04F-B792-53C2C0EA4373,F,Respondent,0,0,0,0,No,0,7AC9C9D8-5C25-C14E-A27A-F0338255ACAC,11,3000,272.7272727,,
7B51E657-9E5B-4941-BC84-DB0F741B6E1D,Islam,,1,,1,,,,,,,1,Can,,,,,,1,0,1,,,,,,1,1,1,2,17,3,2,,2,,1,,1,3,own,1,15,1,2,1,2,1,average,,,,,1,1,1,1,1,4,1,3,1,5,1,5,1,,,1,1,1,1,3,1,1,,,average,,,,,,,,,,,,,,,,,,,,,,,1,own,,1,S,own,1,2,,,,,,,1,24,0,1,1,,,,,25 percent from own work,all from bazar,,,,,,,344300,2,8,6,7B51E657-9E5B-4941-BC84-DB0F741B6E1D,7DB266D5-6C07-D344-97CF-39B2CAF6BB7C,F,Respondent,0,0,0,0,Yes,5000,7B51E657-9E5B-4941-BC84-DB0F741B6E1D,4,0,0,,
7B89B4E5-34E0-074F-9AB3-44F42890D336,ISLAM,,1,,1,,,,,,,1,Can,,,,,,,3,2,,,,,,1,1,1,1,200,3,3,,3,,2,,1,2,own,1,17,1,3,1,4,1,more,1,S,,,1,1,1,1,1,9,1,4,1,4,1,6,,,,,1,1,1,3,1,3,1,1,more,,,,,,,,,,,1,1,,,,,,,,,,,1,own,,1,L,shared,1,3,1,1,,,,,1,5,20,1,1,,,1,,all from own work,all from bazar,,,,,,,310125,3,6,4,7B89B4E5-34E0-074F-9AB3-44F42890D336,CD96B7AE-41F8-114F-BDA5-44A92A824113,F,Respondent,0,0,0,0,Yes,50000,7B89B4E5-34E0-074F-9AB3-44F42890D336,5,85000,17000,,
7BFFC4E7-9B52-0E46-B61F-D7F2746FE6F3,Hindu,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,20,4,3,,3,,1,,2,2,own,1,0,1,1,1,2,1,average,,,,,1,1,,,1,2,1,2,1,2,1,4,,,,,1,1,1,1,,,1,1,average,,2,,,,,,,,,,,,,,,,,,own,,,1,,,,,,1,2,,,,,,,4,2,0,1,1,,,,,all from bazar,all from bazar,,,,,,,151895,1,4,1,7BFFC4E7-9B52-0E46-B61F-D7F2746FE6F3,E3CAF3F8-3135-8A45-AD2E-84414EFC9FCA,F,Respondent,2500,,,,No,,7BFFC4E7-9B52-0E46-B61F-D7F2746FE6F3,7,NA,,,
7C034F5D-4751-204B-8F0F-283316E124CB,ISLAM,,1,,1,1,,,,,,1,Can,,,,,,,0,4,,,,,,1,1,,1,150,5,2,,2,,3,,1,2,own,1,6,,,1,5,1,more,,,,,,,1,1,1,6,1,4,1,,1,4,1,,,1,1,2,1,3,1,2,,,average,,,,,,,,,,,,,,,,,,,,own,,,1,,,1,L,shared,1,2,,,,,,,1,0,0,6,1,,,,,all from bazar,all from bazar,,,,,,,278850,2,5,5,7C034F5D-4751-204B-8F0F-283316E124CB,5CA81E40-825A-274D-8F91-5909A2B272B5,F,Respondent,0,0,0,0,No,0,7C034F5D-4751-204B-8F0F-283316E124CB,11,59000,5363.636364,,
7C05E7A6-755E-5A43-879B-3180C4F86153,Islam,1,1,,1,,,,,,,1,Can,,,,,,,0,0,,,,,,1,1,1,2,15,2,3,,3,,1,,1,1,own,1,2,1,1,1,1,1,less,,,,,,,,,1,2,1,1,1,1,1,1,,,,,1,1,1,3,1,1,,,less,1,5,,,,,,,,,,,,,,,1,non-engine,,,,,1,own,,1,S,shared,1,1,1,1,,,,,1,24,0,1,,1,,,,all from own work,all from bazar,,,,,,,244000,3,6,5,7C05E7A6-755E-5A43-879B-3180C4F86153,C28FF1B6-2F53-BF48-BE30-8B3BE024A616,F,Respondent,0,0,0,0,No,0,7C05E7A6-755E-5A43-879B-3180C4F86153,4,15000,3750,,
7C18DDB6-745C-9D43-AAF1-4725D46EF7FE,ISLAM,,1,,,,,,1,,,,,,,,,,,0,1,,,,,,1,1,1,1,20,5,3,,3,,1,,1,3,own,1,2,1,2,1,4,1,more,1,M,,,1,1,,,1,5,1,4,1,5,1,4,,,,,1,1,1,1,1,3,,,average,1,6,,,,,,,,,,,,,,,,,,,,,1,own,,1,L,shared,1,3,1,1,1,1,,,1,11,30,1,1,,,,,all from bazar,50 percent from own work,,,,,,,276990,2,3,5,7C18DDB6-745C-9D43-AAF1-4725D46EF7FE,30AFEFAA-99CA-7F4A-B5AE-D4A19D9F1B48,F,Respondent,0,0,0,0,No,0,7C18DDB6-745C-9D43-AAF1-4725D46EF7FE,6,28000,4666.666667,,
7C99B052-BCB6-8E4F-9418-202B013C17FE,ISLAM,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,1,1,1,2,3,4,3,,2,,2,,1,2,own,1,5,1,1,1,4,1,average,1,S,,,,,,,1,5,1,4,1,3,1,4,,,,,1,1,1,2,1,1,,,average,1,1,,,1,1,,,,,,,,,,,,,,own,,,1,,,1,L,shared,1,2,1,2,,,,,1,5.5,23,5,1,,,1,1,75 percent from own work,all from bazar,,,,,,,385350,1,2,8,7C99B052-BCB6-8E4F-9418-202B013C17FE,4D29C6BA-2936-614E-AD32-6163AD50D317,F,Respondent,,,,,No,,7C99B052-BCB6-8E4F-9418-202B013C17FE,14,NA,,,
7D0419E2-7316-384E-8F84-43CC8BBB7C7E,ISLAM,,1,,1,,,,,,,1,Can,,,,,,,0,0,,,,,,1,1,1,1,0,2,3,,3,,1,,1,2,shared,1,5,,,,,1,less,1,S,,,,,,,1,3,1,1,1,2,1,2,,,,,1,1,1,1,,,,,average,,,,,,,,,,,,,,,,,,,,,,,1,shared,,1,M,shared,1,2,1,1,,,,,1,0,2,1,1,,,,,all from own work,25 percent from own work,,,,,,,117350,2,2,1,7D0419E2-7316-384E-8F84-43CC8BBB7C7E,F9B89048-4E13-2E47-B265-519C95375208,F,Respondent,0,0,0,0,No,0,7D0419E2-7316-384E-8F84-43CC8BBB7C7E,6,11000,1833.333333,,
7D065993-CF7A-FD4D-B95B-7E3519952C7E,Islam,,1,,1,,,,,,,,,,,,,,,0,1,,,,,,2,,1,1,22,3,3,,3,,1,,1,3,own,1,30,1,2,1,2,1,average,,,,,1,1,1,1,1,9,1,2,1,2,1,2,,,,,1,1,1,1,1,1,1,1,average,1,19,,,,,,,,,,,,,,,,,,,,,1,own,,,,,1,2,1,2,,,,,1,0,0,,,,,,,all from bazar,all from bazar,,,,,,,235875,2,5,3,7D065993-CF7A-FD4D-B95B-7E3519952C7E,433C1809-06F8-6142-8184-0E99C90D5704,F,Respondent,0,0,0,0,No,0,7D065993-CF7A-FD4D-B95B-7E3519952C7E,5,0,0,,
7D4EA2DF-AFDD-494D-AB17-CAA6CDB56488,ISLAM,,1,,1,,,,,,,1,Can,,,,,,,0,0,,,,,,1,1,,2,23,5,2,,2,,2,,2,1,own,1,23,1,3,1,4,1,average,1,M,,,1,1,1,1,1,5,1,4,1,4,1,6,1,1,,1,1,1,1,3,1,1,1,1,average,1,5,,,,,,,,,,,,,,,,,,,,,1,own,1,,,,1,4,1,1,,,,,2,0,7.5,3,,,1,,,all from bazar,50 percent from own work,,,,,,,503200,2,6,7,7D4EA2DF-AFDD-494D-AB17-CAA6CDB56488,46C52225-171E-274A-B282-50983677E5D1,F,Respondent,,24000,4500,,No,,7D4EA2DF-AFDD-494D-AB17-CAA6CDB56488,8,NA,,,
7D7FC5F1-7456-6741-B65B-66E127A907ED,ISLAM,,1,,1,,,,,,,1,Can,,,,,,,0,0,,,,,,1,1,,1,2,3,3,,3,,1,,1,3,own,1,2,1,3,1,4,1,average,,,,,1,1,,,1,3,1,3,1,3,1,8,,,,,,,1,2,1,1,,,average,1,5,,,1,2,,,,,,,,,,,1,non-engine,,own,,,1,,,1,M,shared,,,1,1,,,,,1,3,30,1,,,,,,all from bazar,25 percent from own work,,,,,,,261500,2,5,6,7D7FC5F1-7456-6741-B65B-66E127A907ED,4C301825-C76E-0C46-84AE-CC9D728B92C8,F,Respondent,0,0,0,0,No,0,7D7FC5F1-7456-6741-B65B-66E127A907ED,8,5000,625,,
7DCADCA6-AAF8-524B-9E1D-2E2D265FF917,ISLAM,,1,,1,1,,,,,,,,,,,,,,0,0,,,,,,1,1,,1,90,2,3,,3,,1,,1,3,own,,,,,,,,,1,S,,,,,,,1,2,1,2,1,2,1,1,,,,,1,1,1,1,1,1,,,less,1,2,,,,,,,,,,,,,,,,,,,,,1,own,,,,,1,2,,,,,,,4,3,0,1,,,,,,all from bazar,all from bazar,,,,,,,100450,1,1,2,7DCADCA6-AAF8-524B-9E1D-2E2D265FF917,FACD35D4-1E09-5049-BB1D-FECF9AF8ABBB,F,Respondent,0,0,0,0,No,0,7DCADCA6-AAF8-524B-9E1D-2E2D265FF917,5,6000,1200,,
7DFF7C48-C869-4B4B-A8CB-EF51275BC57B,ISLAM,,1,,1,,,,,,,,,,,,,,,0,2,,,,,,1,1,1,1,0,2,3,,3,,1,,1,2,own,1,16,1,1,1,2,1,average,,,,,1,1,1,1,1,3,1,2,1,2,1,2,,,,,1,1,1,3,1,1,,,more,1,3,,,,,,,,,,,,,,,,,,,,,1,own,,1,M,shared,1,3,1,1,,,,,1,2.5,0,5,,,,1,,75 percent from own work,all from bazar,,,,1,,,235350,2,3,1,7DFF7C48-C869-4B4B-A8CB-EF51275BC57B,1A396443-619A-524D-B476-EC238927CFAD,F,Respondent,0,0,0,0,No,0,7DFF7C48-C869-4B4B-A8CB-EF51275BC57B,6,22000,3666.666667,,
7E3438C4-34A8-5148-8709-446457D5EE5F,ISLAM,,1,,1,,,,,,,1,Can,,,,,,,1,0,,,,,,4,,1,1,0,1,3,,3,,2,,1,3,shared,1,0,,,1,1,1,less,,,,,1,1,,,1,3,1,2,1,2,1,3,,,,,,,,,,,,,less,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,1,2,,,,,,,1,0,0,0,,,,,,25 percent from own work,all from bazar,,1,1,,1,1,61040,1,3,2,7E3438C4-34A8-5148-8709-446457D5EE5F,C644ACB9-D40D-EA4A-BAD5-BD2E429CDB7A,F,Respondent,0,0,0,0,Yes,2000,7E3438C4-34A8-5148-8709-446457D5EE5F,4,10000,2500,,
7E9333F4-CD48-9D42-A9D9-323713A8068B,ISLAM,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,1,1,1,1,200,4,3,,3,,1,,1,2,own,1,3,1,2,1,2,1,average,1,M,,,,,,,1,7,1,3,1,3,1,4,,,,,1,1,1,3,1,2,,,average,1,22,,,1,2,,,,,,,,,,,,,,,,,1,own,,1,L,shared,1,1,1,1,,,,,1,35,100,1,1,,1,1,,all from own work,75 percent from own work,,,,,,,270090,2,10,10,7E9333F4-CD48-9D42-A9D9-323713A8068B,7D1D1958-E48D-E445-AA44-13EE40EBF365,F,Respondent,0,0,0,0,No,0,7E9333F4-CD48-9D42-A9D9-323713A8068B,11,NA,,,
7F47BA24-E572-5249-9197-96B5E60DDC51,ISLAM,,1,,1,,,,,,,1,Can,,,1,Little,,,4,0,,,,,,1,1,1,1,40,3,3,,3,,1,,1,3,shared,1,2,1,1,1,2,1,less,1,M,,,,,,,1,4,1,2,1,2,1,2,,,,,,,1,2,1,1,,,average,,,,,1,4,,,,,,,,,,,,,,,,,1,own,,,,,1,1,1,1,,,,,1,10,10,1,1,,,,,75 percent from own work,75 percent from own work,,,,1,,,247925,2,3,2,7F47BA24-E572-5249-9197-96B5E60DDC51,121D8BD6-50DC-EB48-A046-EB476A5388CF,F,Respondent,0,0,0,0,Yes,1000,7F47BA24-E572-5249-9197-96B5E60DDC51,7,7000,1000,,
7F635F6E-D231-9B4E-80E8-D20F5056F84F,Islam,,1,,1,,,,,,,1,Can,,,,,,,1,0,,,,,,1,1,,1,70,3,3,,2,,2,,2,2,own,1,40,1,2,1,3,1,average,,,,,1,1,1,1,1,3,1,2,1,2,1,8,1,,,1,1,1,1,2,1,2,1,1,average,1,2,,,,,,,,,,,,,,,,,,,,,1,shared,,1,L,shared,,,1,2,,,,,1,0,0,,,,,,,50 percent from own work,all from bazar,,,,,,,318550,2,5,3,7F635F6E-D231-9B4E-80E8-D20F5056F84F,BA63EBD6-B066-0A42-970E-2E6A39929E70,F,Respondent,0,0,0,0,Yes,15000,7F635F6E-D231-9B4E-80E8-D20F5056F84F,4,15000,3750,,
7FC6D891-7663-6241-99CD-3A9FFEA77A10,Islam,,1,,1,1,,,,,,,,,,,,,,0,2,,,,,,2,1,1,1,28,5,3,,3,,1,,1,3,own,,,,,,,,,1,S,,,,,,,1,3,1,3,1,3,,,,,,,1,1,1,1,,,,,average,1,6,1,2,1,2,,,,,,,,,1,1,,,,own,,,1,,,1,L,shared,1,4,1,1,,,,,1,17.5,0,1,,,1,,,75 percent from own work,all from bazar,,,,,,,380740,3,8,4,7FC6D891-7663-6241-99CD-3A9FFEA77A10,C985A306-95D6-5540-B549-14FAAD971BDA,F,Respondent,,,,,Yes,2000,7FC6D891-7663-6241-99CD-3A9FFEA77A10,10,NA,,,
7FE65721-9BDA-394C-BEE2-06253E55802C,ISLAM,,1,,1,,,,,,,,NA,,,,NA,,,2,0,,,,,,1,1,1,1,100,3,3,,3,,1,,1,3,shared,1,2,1,1,1,2,1,less,1,S,,,1,1,,,1,2,1,2,1,3,1,2,,,,,1,1,1,1,1,1,,,average,,,,,1,3,,,,,,,,,,,1,non-engine,,,,,1,shared,,,,,,,,,,,,,4,6,0,5,1,,,,,all from bazar,25 percent from own work,,,,1,,,205325,2,2,1,7FE65721-9BDA-394C-BEE2-06253E55802C,0A366F7C-F611-E94D-86E9-9EB59D85C6BB,F,Respondent,,,,,No,0,7FE65721-9BDA-394C-BEE2-06253E55802C,9,NA,,,
80AB2370-7958-ED4D-AE93-A0A1C51208A9,Islam,,1,,1,,,,,,,1,Can,,,,,,,0,1,,,,,,1,1,1,2,70,7,3,,3,,2,,,2,own,1,2,1,2,1,4,1,average,,,1,1,,,1,1,1,6,1,4,1,4,1,1,1,1,,,1,1,1,1,1,2,1,1,average,,,,,,,,,,,,,,,,,,,,,,,1,own,,,,,,,,,,,,,1,100,150,1,1,,,,,25 percent from own work,75 percent from own work,,,,,,,367780,2,6,5,80AB2370-7958-ED4D-AE93-A0A1C51208A9,699673E0-000C-104C-975E-10F5FD7F9909,F,Respondent,0,0,0,0,No,0,80AB2370-7958-ED4D-AE93-A0A1C51208A9,14,0,0,,
80BF8D40-62CA-A54A-BDAB-9DEB044B89CC,ISLAM,,1,,1,,,,,,,,,,,,,,,0,1,,,,,,1,1,1,1,30,3,3,,2,,2,,1,2,own,1,18,1,1,1,2,1,average,,,,,,,1,1,1,3,1,2,1,2,1,6,,,,,,,1,2,1,1,,,average,,,,,,,,,,,,,,,,,,,,,,,1,own,1,1,S,shared,1,1,1,1,,,,,2,0,188,1,,1,,1,1,75 percent from own work,all from bazar,,,,1,,,243825,2,5,4,80BF8D40-62CA-A54A-BDAB-9DEB044B89CC,8386AB4D-7721-8D41-B730-E429E0ED240E,F,Respondent,0,0,0,0,Yes,5000,80BF8D40-62CA-A54A-BDAB-9DEB044B89CC,5,NA,,,
815D87E8-B730-1245-B16F-1FF89BD1A87B,Islam,,1,,1,,,,,,,,,,,,,1,1,2,0,,,,,,1,1,1,1,40,3,3,,3,,1,,1,3,own,1,3,,,1,3,1,average,1,M,,,1,1,1,1,1,5,1,3,1,3,1,2,,,,,,,1,1,1,1,,,less,,,,,,3,,,,,,,,,,,1,non-engine,,own,,,1,,,1,M,shared,1,2,1,1,,,,,1,0,15,1,1,,,,,all from own work,75 percent from own work,,,,,,,310520,2,8,6,815D87E8-B730-1245-B16F-1FF89BD1A87B,926860A3-9215-5B48-B669-D7299186EC44,F,Respondent,,,,,No,,815D87E8-B730-1245-B16F-1FF89BD1A87B,5,NA,,,
82B9DFEA-4F13-BF4B-AB7D-B3D4B8989F4D,ISLAM,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,2,1,1,1,30,3,3,,3,,1,,1,2,shared,1,6,1,2,1,2,1,less,1,M,,,,,,,1,3,1,3,1,3,1,4,,,,,1,1,1,1,1,2,1,1,more,,,,,1,2,,,,,,,,,,,,,,,,,1,shared,,,,,1,2,,,,,,,1,3,3,1,1,,,,,all from bazar,50 percent from own work,,,,1,,,198050,2,3,2,82B9DFEA-4F13-BF4B-AB7D-B3D4B8989F4D,7EA13060-142A-4A40-9EDD-DCE961846C1B,F,Respondent,0,0,0,0,No,0,82B9DFEA-4F13-BF4B-AB7D-B3D4B8989F4D,8,3000,375,,
82C5E1F5-AFBD-E44F-947D-4D8FDFE79C95,Islam,,1,,1,,,,,,,1,Can,,,,,,,0,7,,,,,,1,1,1,1,14,3,3,,3,,1,,1,3,own,1,4,,,1,2,1,less,1,M,,,,,,,1,2,1,2,1,2,1,6,1,,,1,,,1,1,1,1,1,1,average,,,,,,,,,,,,,,,,,,,,,,,1,own,,1,M,shared,1,2,,,,,,,2,0,0,,1,,,,,all from bazar,all from bazar,,,,1,,,157850,2,3,3,82C5E1F5-AFBD-E44F-947D-4D8FDFE79C95,D8BDE2EC-C6BA-654D-BC0C-11BCEEAA08AA,F,Respondent,0,0,0,0,No,0,82C5E1F5-AFBD-E44F-947D-4D8FDFE79C95,7,22000,3142.857143,,
83062945-6A0F-A047-8071-D28F2C5DE9FC,HINDU,,,,1,,,,,,,,,,,,,,,,,,,,4,0,1,1,,1,100,2,3,,3,,1,,1,3,own,,,,,,,,,1,S,,,,,,,1,2,1,2,1,2,1,2,,,,,,,1,1,,,,,less,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,2,3.6,20,1,1,,,1,,all from own work,all from bazar,,,,,,,73280,1,5,5,83062945-6A0F-A047-8071-D28F2C5DE9FC,16FE36E0-5CFB-F146-B407-22B6BFA8F310,F,Respondent,0,0,0,0,No,0,83062945-6A0F-A047-8071-D28F2C5DE9FC,4,18300,4575,,
836ADAA9-DA89-664B-91D4-68627871A702,ISLAM,1,1,1,1,,,,,,,1,Can,,,1,Little,,,0,0,,,,,,1,1,1,2,100,4,3,,2,,2,,1,2,own,1,3,,,1,2,1,average,,,,,1,1,1,1,1,3,1,3,1,3,1,4,1,,,1,1,1,1,2,1,3,,,more,1,9,1,2,1,1,,,,,,,,,,,,,,,,,,,,1,L,shared,1,2,1,1,,,,,1,10,10,1,1,,,,,75 percent from own work,75 percent from own work,,,,1,,,376025,2,4,2,836ADAA9-DA89-664B-91D4-68627871A702,A36D11B4-9805-1846-9D07-63BB08593579,F,Respondent,5000,0,0,0,No,0,836ADAA9-DA89-664B-91D4-68627871A702,7,10000,1428.571429,,
839D048C-D381-F848-B938-8067707003CF,Islam,,1,,1,,,,,,,,,,,,,,,0,2,,,,,,1,1,1,1,100,4,3,,3,,1,,1,3,own,1,3,1,3,1,2,1,average,,,,,,,1,1,1,4,1,2,1,2,1,2,,,,,1,1,1,2,1,1,1,1,average,1,5,,,1,1,,,,,,,,,,,1,non-engine,,,,,1,own,,1,M,shared,1,1,1,1,,,,,1,12,42,1,1,,1,1,,75 percent from own work,50 percent from own work,,,,,,,239840,2,5,4,839D048C-D381-F848-B938-8067707003CF,71E0C1E6-3E9C-744F-BF41-A924B2F7D717,F,Respondent,0,0,0,0,No,0,839D048C-D381-F848-B938-8067707003CF,7,4500,642.8571429,,
84318764-10C5-8C4E-ADCB-C2242DA7BBB5,ISLAM,1,1,,1,1,,,,,,1,Can,,,,,,,1,3,,,,,,1,1,1,1,100,4,3,,3,,2,,1,3,own,1,4,1,1,1,3,1,average,1,L,,,1,1,1,1,1,4,1,3,1,3,1,6,,,,,1,1,1,2,1,2,1,1,average,,,,,,,,,,,,,,,,,,,,,,,1,own,,1,L,shared,1,1,1,1,,,,,1,4,0,1,,,1,,,all from own work,all from bazar,,,,,,,275365,2,7,4,84318764-10C5-8C4E-ADCB-C2242DA7BBB5,1CBA23D8-AA9D-0B45-A1DC-997C66FFAD8B,F,Respondent,0,0,0,0,Yes,30000,84318764-10C5-8C4E-ADCB-C2242DA7BBB5,5,40000,8000,,
859C3B25-6337-4643-B512-5C3D20423811,ISLAM,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,1,1,,1,17,3,3,,3,,1,,1,3,shared,1,17,1,2,1,3,1,average,,,,,,,,,1,2,1,1,1,3,1,4,,,,,1,1,1,1,1,1,,,average,1,8,,,1,2,,,,,,,,,,,1,engine,,,,,1,own,,1,S,shared,1,1,,,,,,,1,12,0,1,,,,1,,50 percent from own work,all from bazar,,,,,,,186300,2,2,2,859C3B25-6337-4643-B512-5C3D20423811,D97C6838-0FE5-6D4E-BDA2-6405DD707D40,F,Respondent,0,0,0,0,No,0,859C3B25-6337-4643-B512-5C3D20423811,6,13000,2166.666667,,
86C18C95-F128-AE49-9AB6-DB5B2A5A7E03,Hindu,,,,1,,,,,,,,,,,,,,,,,,,1,0,0,1,,1,1,0,4,3,,3,,1,,3,3,own,1,4,1,2,1,4,1,average,1,M,,,1,1,1,1,1,14,1,5,1,3,1,3,,,,,1,1,1,3,1,1,1,1,average,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,2,,,,,1,20,0,1,,,,,,25 percent from own work,all from bazar,,,1,,,,334800,2,7,4,86C18C95-F128-AE49-9AB6-DB5B2A5A7E03,4080898E-B5ED-6D43-9DA7-18ED773C4762,F,Respondent,,,,,No,0,86C18C95-F128-AE49-9AB6-DB5B2A5A7E03,8,NA,,,
874F1636-4144-0648-B5DB-F3F8C5189107,ISLAM,,1,,1,,,,,,,1,Can,,,,,,,0,2,,,,,,1,1,,1,100,6,3,,3,,2,,1,2,own,1,15,1,3,1,5,1,average,1,S,,,1,1,1,1,1,9,1,5,1,5,1,10,1,,,2,1,2,1,7,1,2,1,2,average,,,,,,,,,,,,,,,,,,,,,,,1,own,1,1,L,shared,1,1,1,3,,,,,1,12,0,1,,,1,1,,75 percent from own work,all from bazar,,,,,,,483695,2,5,4,874F1636-4144-0648-B5DB-F3F8C5189107,4772DE1C-3E78-7441-A513-8800E50BD734,F,Respondent,0,0,0,0,No,0,874F1636-4144-0648-B5DB-F3F8C5189107,14,60000,4285.714286,,
87F8DDC6-7A9D-E24F-8223-9E2CCF91E25A,Islam,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,1,1,1,2,0,2,3,,3,,1,,1,3,own,1,2,,,1,2,1,less,1,S,,,,,,,1,5,1,1,1,3,1,1,,,,,1,1,,,,,,,average,1,5,,1,1,2,,,,,,,,,,,,,,,,,1,own,,1,L,own,1,3,,,,,,,3,6,6,1,1,,,,1,25 percent from own work,25 percent from own work,,,,,,,265275,2,5,1,87F8DDC6-7A9D-E24F-8223-9E2CCF91E25A,6F228745-9573-8A45-A9F4-579F30FDDD59,F,Respondent,0,0,0,0,No,0,87F8DDC6-7A9D-E24F-8223-9E2CCF91E25A,17,NA,,,
