id,idhusband,interviewDate,notesRecord,HusbandAge,notesOccupation,foodSourceChildhood,foodSourceNow,skilledWork,skilledWorkWhich,skilledWorkLearnedFromParent,skilledWorkLearnedFromRelative,skilledWorkLearnedFromFriend,skilledWorkLearnedFromApprenticeship,skilledWorkLearnedFromSchool,skilledWorkLearnedFromSelf,skilledWorkLearnedFromOther,skilledWorkLearnedYears,skilledWorkLearnedMonths,skilledWorkLearnedDays,skilledWorkTeaching,skilledWorkTeachingChildren,skilledWorkTeachingRelatives,skilledWorkTeachingFriends,skilledWorkTeachingApprentice,skilledWorkTeachingOther,skilledWorkTeachingYears,skilledWorkTeachingMonths,skilledWorkTeachingDays,notesSkills,religiousEducationMuslim,religiousEducationFromSchool,religiousEducationFromReligiousLeader,religiousEducationFromFamily,religiousEducationFromTemple,religiousEducationFromNoOne,religiousEducationFromRelatives,religiousEducationNeverLearned,religiousEducationFromOthers,religiousEducationReadReligiousText,religiousEducationReadTextLevel,religiousEducationReadTextBangla,religiousEducationReadTextSanskrit,religiousEducationReciteText,religiousEducationMemorizeTextLevel,religiousEducationGoneOnUmrah,religiousEducationGoneOnHajj,religiousEducationNumberFamilyUmrah,religiousEducationNumberFamilyHajj,religiousEducationReadOtherHolyBooks,religiousEducationGoneOnPilgrimageIndia,religiousEducationGoneToHolyPlaces,religiousEducationNumberPilgrimageIndia,religiousEducationNumberHolyPlaces,notesReligiousEducation,respondentDhakaVisit,respondentBangladeshVisit,respondentAbroadVisit,MacArthurLadderPresent,MacArthurLadderPast,MacArthurLadderTelephonePresent,MacArthurLadderTelephonePast,listenRadio,watchTVMinutes,watchTVHours,watchTVPer,useInternet,notesMarketIntegration,perceptionRiskEconomy,perceptionRiskJobs,perceptionRiskChildrenSick,perceptionRiskAdultsSick,perceptionRiskChildrenDie,perceptionRiskAdultsDie,perceptionRiskYoungerAdultsDie,perceptionRiskOlderAdultsDie,perceptionRiskPeopleLive,perceptionRiskRTA,perceptionRiskInjury,perceptionRiskViolence,healthBetelnut,healthBetelnutDay,healthBetelnutMonth,healthBetelnutYears,healthSmoke,healthCigarettesDay,healthSmokeYears,healthPassiveSmoke,abilityToWorkRespondent,illnessRespondent,hospitalRespondent,seriousIllnessRespondent,seriousIllnessRespondentDescription,chronicIllnessRespondent,chronicIllnessRespondentDescription,notesHealth,loanInstitution1,loanInstitution1Type,loanInstitution2,loanInstitution2Type,loanInstitution3,loanInstitution3Type,loanCooperative,notesSocialNetwork
9FD54A57-5B44-5F46-8208-2D78A6A9885C,22FBA74F-0048-7E4D-BC6E-1926E0F4E487,20-Mar-18,Original CID entered differently,70,,all from bazar,25 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,2,3,0,5,3,,,0,30,0,day,0,,3,3,1,1,1,1,1,3,3,1,3,1,1,6,,35,,,,,2,1,1,1,BOIL,1,GASTRIC,,GRAMEEN BANK,microcredit,BUREAU BANGLADESH,microcredit,BRAC,microcredit,,
A075099B-8961-3745-BD37-B690FD2D3326,4F0AF557-4D3A-F94C-B585-D65985F2FA3A,05-Dec-17,,44,,all from bazar,25 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,3,2,0,2,1,,,0,30,0,day,0,,3,3,1,1,1,1,1,1,3,1,1,1,1,4,,10,1,20,15,,1,1,0,,,,,,,,,,,,,
A09266D8-2641-3440-AADD-372E2FB2CE24,C115136C-EDDD-034D-9ABE-30173798E765,01-Mar-18,,73,,all from own work,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,3,3,0,5,4,,,0,30,0,day,0,,3,3,1,1,3,1,1,1,3,1,1,1,1,10,,30,1,14,60,,1,1,1,,,1,HEART PROBLEM,,BRAC,microcredit,ASHA,microcredit,GRAMEEN BANK,microcredit,,
A0D0FD6C-0DE5-9F43-856D-26E8FAF12214,CE0EF415-3E1A-F34B-945A-A816586E9985,17-Jan-18,,35,,all from bazar,all from bazar,1,Mechanic,,,,,,1,,0,1,0,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,3,7,0,3,2,,,0,30,0,day,0,,3,3,1,1,1,1,1,1,3,1,1,1,1,20,,14,,,,,1,1,0,1,Accident,,,,Khudro rin prokolpo,microcredit,,,,,,
A332F2BB-6D19-8640-A9BD-C95E82FA97FC,6C5A949E-0B1D-CB4B-9B9D-D956B8C15D39,24-Dec-17,,40,,all from bazar,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,4,6,1,3,2,,,0,0,2,day,1,,3,3,1,1,1,1,1,2,3,1,1,1,,,,,1,10,20,1,1,1,1,,,,,,BRAC,microcredit,,,,,,
A33E09B6-8CC2-764B-A11C-BAA0875B0563,65E7809D-FD04-3A49-830F-A7612C9CEA71,08-Jul-18,,65,,all from bazar,25 percent from own work,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,0,0,,2,2,0,,,2,1,0,30,0,day,0,,3,3,3,3,3,1,1,3,3,1,3,3,,,,,1,10,40,1,1,2,0,1,TYPHOID FEVER,,,,,,,,,,,
A4BAB505-5F5D-424A-BF74-931EC99D3C8A,BAB7DB76-A615-F24C-AB8A-FAA682BEBD59,22-Feb-18,,65,,all from own work,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,1,0,,,,,,,3,3,0,5,3,,,0,0,4,day,1,,3,3,1,1,3,1,1,1,3,1,1,1,,,,,1,3,47,,1,1,2,1,SICK DUE TO BRAIN STROKE.,1,PARALYSIS.,,,,,,,,,
A59ED940-152A-F249-AACB-5F10A289D2F8,DC97CCE9-DDE1-CB4D-B174-2A46411C8880,04-Jul-18,,55,,50 percent from own work,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,1,1,,,,,,,3,8,0,,,2,3,2,0,1,day,0,,3,3,3,1,3,3,3,1,3,1,1,1,1,4,,23,1,8,30,,2,3,1,1,LEG ACCIDENT,,,,GRAMEEN BANK,microcredit,,,,,,
A59FE9D6-769D-0446-89A2-50F15D224BAE,3A7D66D5-5A57-B747-938E-A5E478CD90F1,19-Apr-18,,73,,all from bazar,25 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,6,3,0,5,3,,,0,30,1,day,0,,3,3,1,1,3,1,1,3,3,1,1,1,,,,,1,10,35,1,2,2,0,2,"Arthritis Pain,Asthma",1,Asthma,,Asha,microcredit,,,,,,
A5C1EEF2-7125-824D-8E63-5B78E264BE43,6925C266-047C-ED41-B33D-276851EA70C9,18-Apr-18,,59,,75 percent from own work,50 percent from own work,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,0,2,,8,1,0,4,2,,,0,0,1,day,0,,3,3,1,1,3,1,1,3,3,1,1,3,,,,,1,5,40,,1,2,0,0,,,,,Grameen Bank,microcredit,BRAC,microcredit,,,,
A5DB5A6A-0A23-4544-B37E-EEF08D1DBD83,CA27F671-E71D-A64D-87CB-E964D1282146,23-Oct-17,,29,,25 percent from own work,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,1,Can,,,,,,,0,0,,,,,,,8,8,1,0,0,3,1,0,0,1,week,2,,3,3,3,3,3,2,3,1,1,1,1,1,,,,,,,,,1,1,1,1,Chicungunia  Fiver,,,,,,,,,,,
A63A45F3-0391-F544-9B7B-541CD042823B,78FB98AB-0CF3-A840-AF73-9C4CADE1A8EA,30-Dec-17,,49,,all from own work,75 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,3,3,0,4,3,,,0,0,3,day,2,,3,3,1,1,3,2,1,2,3,1,1,1,1,12,,10,,,,,1,1,0,,,1,GASTRIC,,BRAC,microcredit,,,,,,
A6E725B4-CBBF-854B-A7D8-2DBA140EEAB1,9C4753CA-0001-F040-82EF-B1BD36F80BFF,29-Jun-18,,67,,all from own work,50 percent from own work,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,1,Very good,1,,1,Little,,,,,1,1,1,1,2,,4,4,3,6,4,,,0,30,2,day,0,,3,3,1,1,3,1,1,1,3,1,1,1,1,4,,25,,,,,1,1,3,,,1,DIABETES,,GRAMEEN BANK,microcredit,,,,,,
A7011AED-E598-AB49-91A8-D371688CCE06,5B751EC3-0CF5-2C4F-A0B7-247244038922,31-Oct-17,,67,,50 percent from own work,25 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,4,2,0,4,4,,,0,0,1,day,0,,1,3,1,1,2,3,1,2,3,1,1,1,1,3,,45,1,3,12,,2,3,1,2,DIARRHOEA,1,SKIN DISEASE,,,,,,,,,
A72B2803-E6EE-8647-B0B9-EC91532775DE,1D666A90-2A1B-7A4D-9135-3B51B966025F,05-Jul-18,,55,,all from bazar,25 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,2,2,0,,,3,1,0,20,1,day,0,,1,3,3,1,3,1,1,3,3,1,1,3,1,10,,10,,,,,1,2,0,1,TAIFOYED FEVER,1,GASTRIC,,BRACK,microcredit,ASHA,microcredit,,,,
A78BAB5B-6A86-D840-BF24-B2DD7354219E,F38438EE-0DD9-C64B-A779-94630D57C403,12-Dec-17,,72,,75 percent from own work,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,5,3,0,5,4,,,0,0,1,day,0,,3,3,1,1,1,1,1,1,3,1,1,1,1,10,,20,1,2,40,1,2,1,0,,,,,,,,,,,,,
A808FF32-B1A3-4840-A798-3EE6F049672B,87871506-C71E-B044-B892-F06C5FDE19B4,23-Feb-18,,58,,75 percent from own work,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,1,Can,,,,,,,0,0,,,,,,,8,3,0,4,3,,,0,0,0,NA,0,,3,3,1,1,3,1,1,1,3,1,1,1,,,,,,,,,1,1,0,2,"SICK DUE TO  VOMITING  TOOTHACHE  AND ,",,,,,,,,,,,
A8B3C476-3F40-8449-9183-54E1FE168B29,D6816ABC-2D0A-F94A-A3F1-306651363602,06-Jul-18,,60,,all from bazar,all from bazar,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,1,Can,1,1,,Little,,,,,1,,1,0,4,,4,2,0,7,5,,,0,30,3,day,1,,3,3,1,1,3,3,3,1,3,1,1,1,1,2,,30,,,,,1,3,2,2,GASTRIC .  DIABETIC .,1,DIABETIC .  GASTRIC . HIGH  PRESSURE .,,SHONALI  BANK,bank,,,,,,
A8C6A2B7-7985-DD4C-AC02-2CCE0C6BA6AB,44CE3AC7-7F54-1746-B785-15B6E3C3FE3A,06-Nov-17,,33,,all from bazar,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,1,Can,,,,,,,0,0,,,,,,,3,2,8,3,1,,,0,30,0,day,1,,3,1,1,1,1,1,1,1,3,1,1,1,,,,,,,,,1,2,2,,,,,,BRAC,microcredit,,,,,,
A8F92D65-58EC-EC43-95C4-140D9F28EA85,FF87020F-7B1C-EE4D-8A25-26E937567A63,28-Jan-18,,55,,all from bazar,all from bazar,1,Carpenter,,1,,,,,,8,0,0,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,3,3,0,4,3,,,0,20,0,day,0,,3,3,1,1,3,1,1,1,2,1,1,1,,,,,1,5,15,,1,1,0,0,,,,,BRAC,microcredit,,,,,,
A95FC79D-92AF-D74C-ABAD-D5FC202EA55B,FEB00500-DF82-1144-A1AA-456B65EC9B48,01-Nov-17,,55,,all from bazar,all from bazar,1,MECHANIC (WATER PUMP),,,,1,,,,3,0,0,1,,1,,,,3,6,0,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,5,3,0,2,1,,,0,0,0,,0,,3,3,1,1,1,1,1,1,3,1,1,1,1,10,,12,1,20,20,,1,0,0,,,,,,BRAC,microcredit,ASHA,microcredit,,,NIKETAN SAMABAY SAMITY,
AB345045-1B6C-0442-B099-8825496BBAB7,5D33CC2D-5F50-A940-97AE-48D11F3BAC6D,10-Feb-18,,71,,all from own work,75 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,2,3,0,5,3,,,0,0,20,day,1,,3,3,2,1,3,1,1,1,3,1,1,1,1,8,,30,1,4,30,,1,1,0,1,SICK DUE TO DIARRHEA,,,,,,,,,,,
ACA78C6B-E06F-AE42-8F60-639850CB04DA,1118D2C0-ABC5-F54F-A68E-3CCE448225C5,10-Mar-18,,45,,50 percent from own work,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,8,3,0,5,3,,,0,0,2,day,1,,3,1,3,1,3,1,1,1,3,1,1,1,,,,,1,20,15,,1,1,2,,,,,,BRAC,microcredit,,,,,,
ACF0BDCE-A8A0-1649-8898-C8CE58BA1419,443C31F6-BD85-F740-9732-2CA1E4DEF5DB,17-Jan-18,,73,,all from bazar,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,3,3,0,2,1,,,0,0,0,,0,,3,3,1,1,3,1,1,1,3,1,1,1,1,7,,23,,,,,1,1,0,0,,,,,,,,,,,,
AD6D4443-1993-DE46-BBC8-DACDDDEF08E2,C8AC206B-6CF8-B14F-BCA5-4A05345B4298,08-May-18,,78,,50 percent from own work,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,1,Can,,,,,,,2,0,,,,,,,3,2,0,4,5,,,0,0,0,,0,,3,3,1,1,3,1,1,3,3,1,1,1,1,15,,50,,,,,3,3,2,3,"Diarrhea,Fever",,,,Krishi Bank,bank,,,,,,
ADF94E28-6EC0-FC42-BDD7-99E239C6B757,A8CD1157-39B4-1540-8871-455AA3CF9F25,17-Mar-18,,53,,all from bazar,75 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,3,3,0,4,2,,,0,30,0,day,0,,3,3,1,1,1,1,1,1,3,1,1,1,1,6,,5,1,6,46,,1,1,2,2,"Typhoid fever, Para Typhoid fever",1,"Allergy,Asthma",,Grameen Bank,microcredit,,,,,,
AE240130-90D1-054B-B27A-2BC870C2E6F9,ED4C2D82-E324-B649-9B2A-550C391C1C75,15-Apr-18,,40,,all from own work,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,8,4,0,4,3,,,0,0,1,day,1,,3,3,1,1,3,1,1,1,3,1,1,1,,,,,1,3,20,,1,1,1,0,NA,,,,,,,,,,,
AE5AFDB5-D906-FD49-ADD4-1071421146B0,DA51FE59-86DC-F448-AC8F-B05D532B2618,05-Nov-17,,52,,25 percent from own work,50 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,1,Can,,,,,,,0,0,,,,,,,4,2,1,5,4,,,0,0,0,,1,,3,3,1,1,1,1,1,1,3,1,1,1,1,7,,32,,,,,1,3,3,1,HARNIA,,,,BRAC,microcredit,,,,,,
AE670D44-E624-134F-BE62-327D3D51970C,3CA7D7FD-AD75-F94B-B66D-A3350EE87FC5,22-Jan-18,,73,,75 percent from own work,25 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,3,3,0,3,2,,,0,0,0,,0,,3,3,1,1,3,1,1,1,3,1,1,1,1,4,,60,,,,,1,1,4,3,Brain Stoke 3 times,1,brain problem,,,,,,,,,
B019DBE8-33AA-1F48-B9BE-7085D6C4FCE8,0735734C-28FA-5C49-B3B3-4BC30C9EFE0C,04-Feb-18,,45,,50 percent from own work,all from bazar,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,Can,1,,,Nothing,,,,,1,,1,1,1,,3,3,1,4,3,,,0,20,0,week,0,,3,3,1,1,1,1,1,1,3,1,1,1,1,8,,10,,,,,1,1,0,1,Tumor operation,1,Gastric,,,,,,,,,
B084B013-7278-D54C-9C08-219F6C3126F6,4D0DEB12-2708-994B-84B5-19176103E659,30-Dec-17,,45,,all from bazar,75 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,3,3,0,3,2,,,0,20,0,day,0,,3,3,1,1,3,2,1,2,3,1,1,1,1,20,,20,,,,,1,1,2,,,1,ULCER.,,GRAMEEN BANK,microcredit,,,,,,
B08FE5DE-59CF-C741-823E-387943CE405D,BC4BD219-17F3-AE46-B2F9-D5A9D492E69F,13-Jan-18,,38,,75 percent from own work,25 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,1,0,,,,,,,4,4,2,5,4,,,0,30,0,day,0,,3,3,1,1,1,1,1,1,3,1,3,3,,,,,1,10,20,,1,1,1,0,NA,1,BREATHING  AND GASTRIC.,,BRAC,microcredit,,,,,,
B0B2A925-4119-9144-A833-85C3A1E093F8,E0CCAAB8-27C2-DA4C-88E1-FD46D1E81F99,15-Jul-18,,42,,75 percent from own work,50 percent from own work,1,CARPENTER,,1,,,,,,6,0,0,1,,,1,,,1,6,0,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,3,2,0,4,4,,,0,30,0,day,0,,3,3,3,1,3,1,3,3,3,1,1,3,,,,,,,,,1,1,1,2,PARALYSIS .  BONE  PROBLEM .,,,,B R A C,microcredit,GRAMIN  BANK,microcredit,,,,
B12A3ED9-70E3-454D-B242-42B09E88E8D7,6943CBB3-A741-594A-A52B-4900EFB373FA,19-Feb-18,,40,,all from own work,75 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,3,3,1,4,3,,,0,30,0,day,0,,3,3,1,2,3,1,1,1,2,1,2,1,,,,,1,5,5,,1,1,0,0,NA,,,,,,,,,,,
B15B770D-F774-F54B-AF1E-67EB7D3B8618,846CB4BC-3250-7A41-A5BD-F337D3174A85,07-Apr-18,,53,,all from own work,75 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,1,Can,,,,,,,0,0,,,,,,,8,3,0,6,5,,,0,30,0,day,0,,3,3,1,1,2,1,1,1,3,1,1,1,1,,80,5,,,,,1,1,0,0,NA,,,,,,,,,,,
B19888AB-C89B-7346-AE69-3D8D57490529,7D7063CB-787A-5D4D-9866-D9BCB6A15943,11-Dec-17,,52,,all from bazar,all from bazar,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,Can,1,,1,Nothing,,,,,,,1,0,3,,5,6,0,4,3,,,0,0,2,day,0,,3,3,1,1,1,1,1,1,3,1,1,1,1,12,,15,1,10,15,,1,1,0,,,,,,ASHA,microcredit,TMSS,microcredit,GRAMEEN BANK,microcredit,,
B199DD90-4DB9-C449-BDCF-5A9675BF5587,7FAF4AAD-6798-834E-A9CC-1C434E5D590E,18-Apr-18,,44,,all from bazar,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,3,2,0,3,2,,,0,0,2,day,0,,3,3,1,1,3,1,1,3,3,1,1,1,,,,,1,15,27,,1,2,0,2,"Chicken pox, Fever",,,,BRAC,microcredit,,,,,,
B1D806DC-A0C5-714F-BFA0-80AC90E17CBB,81696EF7-94B8-F449-9ABC-C996D2462E2E,23-Jan-18,,67,,25 percent from own work,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,1,Can,,,,,,,0,0,,,,,,,4,4,0,1,3,,,0,30,0,day,2,,3,3,1,1,3,1,1,1,3,1,1,1,1,3,,47,,,,,1,3,3,7,"Fever 2 times,Malaria,Chest Pain,Heart Attack,Knee Pain",1,Heart Problem,,Paiz,microcredit,Grameen Bank,microcredit,,,,
B2E0569F-ABC9-274A-8341-A88296023F59,35E83F91-BC14-5E4A-A889-72106375E1B1,07-Jul-18,,35,,75 percent from own work,all from bazar,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,Can,1,,1,Nothing,,,,,1,1,1,,,,8,2,0,,,2,1,0,30,1,day,0,,2,3,1,1,1,1,1,1,3,1,1,1,,,,,,,,,1,0,0,0,,,,,,,,,,,,
B2FE3FFC-1375-CF4D-B586-83A0E90E254D,596B4AEA-776C-794D-A974-BA3DCA1219DD,17-Mar-18,,59,,75 percent from own work,25 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,1,1,,,,,,,3,3,1,4,3,,,0,0,0,day,3,,3,3,1,1,1,1,1,2,3,1,1,1,1,6,,45,,,,,1,1,3,1,tumor operation,1,Paralysis,,BRAC,microcredit,SSS,microcredit,,,,
B3D200AF-6CCA-8345-9366-1E6C6824E41F,3918B79E-076D-F344-826C-2E20808FD650,11-Dec-17,,44,,all from bazar,all from bazar,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,0,0,,4,3,1,3,1,,,0,30,0,day,0,,3,3,1,1,1,1,1,1,3,1,1,1,,,,,,,,,1,1,2,,,1,1- GASTROLOGY PROBLEM.  2- LIVER PROBLEM,,,,,,,,,
B4277DA0-661E-4646-9C0A-2CB2103A423A,FE1CC4AE-9C2A-5F45-A096-33A2A8745757,27-Jun-18,,51,,75 percent from own work,25 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,1,1,,,,,,,5,8,2,8,6,,,0,30,2,day,0,,3,3,3,1,3,3,1,1,3,1,1,1,1,5,,25,1,20,30,,1,1,5,1,HIGH  PRESSURE .,1,PRESSURE . DIABETIC .,,B A R C,microcredit,,,,,,
B4464795-1D18-2D46-BA11-5CBF40BA39C1,0C1FDF0A-09D5-F740-98F1-E57A9460E10B,02-Jul-18,,59,,50 percent from own work,25 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,,1,Can,,,1,Little,,,1,1,,,,,,,3,2,0,5,7,,,0,30,0,week,0,,3,3,3,1,1,1,3,1,1,1,3,3,1,,3,35,,,,,2,3,4,3,1- CHICKENPOX 2- ASTHMA 3- ORTHOPEDIC PROBLEM.,1,1- ASTHMA 2- ORTHOPEDIC PROBLEM 3- GASTRIC.,,ISLAMI BANK,bank,ASHA,microcredit,,,,
B493160E-4F23-304B-92BE-41CB5C2F72F0,D1916D22-24BD-3C46-BF75-3732672496DD,03-Dec-17,,66,,75 percent from own work,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,1,Can,,,,,,,0,0,,,,,,,4,2,0,4,3,,,0,30,0,day,0,,3,3,1,1,1,1,1,1,3,1,1,1,,,,,,,,,1,1,1,1,URINARY SURGERY,,,,,,,,,,,
B5E6E374-B841-0442-8DDC-B7C7B9C60BCC,0202845C-7E38-0543-B03D-3E80217C7E15,30-Dec-17,,35,,all from bazar,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,3,3,0,3,2,,,0,30,0,day,0,,3,3,1,1,3,2,1,2,3,1,1,1,,,,,,,,,1,1,0,,,,,,BRAC,microcredit,,,,,,
B5ECFE69-BB36-BE40-9E21-8AE7D1E48F57,2D3D974C-0241-5143-892D-16B3F9F43122,03-Jan-18,,65,,75 percent from own work,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,3,3,0,4,3,,,0,0,0,-,2,,3,3,3,1,3,1,1,2,3,1,1,1,,,,,,,,,1,1,3,3,1- DIARRHOEA 2- DIARRHOEA 3- DIARRHOEA.,1,KNEW PAIN.,,,,,,,,,
B667401A-267E-734D-B43E-866C1D352677,04E00B0C-3CD2-5F46-BE7F-DA6CF40DCF65,03-Jan-18,,56,,75 percent from own work,25 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,1,1,1,1,,,,,,,4,3,6,4,5,,,0,0,0,-,0,,3,3,1,1,3,1,1,2,3,1,1,1,1,4,,20,1,10,20,,1,1,4,,,1,BACK PAIN,,,,,,,,,
B6F74D6F-BA48-D048-87FE-B9A11D77A6CE,600BEE24-5691-9446-A2F3-8DE060364232,04-Dec-17,,70,,50 percent from own work,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,1,1,3,2,,,,,,,4,2,1,5,3,,,0,30,0,day,2,,3,3,1,1,1,1,1,1,3,1,1,1,1,8,,20,,,,,2,1,2,,,1,DIABETES,,JANATA BANK,microcredit,,,,,,
B7EDFC91-9CA4-A640-922D-963B4416EDD3,5ED685F9-BD37-4944-B8CC-6E86D177EF0A,29-Jun-18,,53,,75 percent from own work,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,1,Very good,,,,,,,0,0,,,,,,,3,3,0,4,3,,,0,0,0,-,0,,3,3,2,2,3,1,1,1,3,1,1,1,,,,,,,,,1,1,0,,,,,,,,,,,,,
B878A7C2-A42C-4944-9EC0-306DE3E16B0B,7F242E1D-60CE-5C4D-B18A-EB560F760B29,16-Nov-17,,59,,25 percent from own work,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,3,2,0,3,1,,,0,0,1,day,0,,3,3,1,1,1,1,1,1,3,1,2,1,1,20,,20,,,,,1,1,1,,,1,DIABETES,,,,,,,,,
B8BC5825-A3CA-B24C-A979-FB0AC30999F2,C9665A59-5115-8748-91D3-0FF9C1F743B8,04-Feb-18,,61,,75 percent from own work,75 percent from own work,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,Can,1,,1,Nothing,,,,,1,,1,2,0,,5,3,0,5,3,,,0,30,0,day,0,,3,3,1,1,3,1,1,1,3,1,1,1,1,10,,8,,,,,1,1,1,0,,1,Asthma,,BRAC,microcredit,Grameen Bank,microcredit,,,,
B8CDF88D-0B2B-D34B-9460-5089494DC547,74DE0E28-13DB-764E-9D03-4E3E571DDC92,21-Jul-18,,54,,all from bazar,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,,,,,,,,,,0,0,,,,,,,3,3,0,4,5,,,0,30,0,day,0,,3,3,1,1,3,1,1,1,3,1,1,1,1,15,,20,,,,,1,1,0,1,ULCER  OPERATION,,,,GRAMIN  BANK,microcredit,,,,,,
B96F18F0-7458-BF45-B163-81161646465C,4C04EF0E-FB23-6540-9A78-66D5EC5A04B9,16-Feb-18,,49,,all from own work,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,1,Can,,,,,,,0,0,,,,,,,4,3,0,4,3,,,0,0,1,day,0,,3,3,1,1,3,1,1,1,3,1,1,1,,,,,1,7,10,,1,1,0,,,,,,BRAC,microcredit,,,,,DOSH DIGANTA SOMITY,
BA374D57-D5E1-D242-A894-AA9EC159FD06,AA24FBB1-7604-FD48-8794-F4BA37CB3E8A,10-May-18,,73,,75 percent from own work,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,1,Can,,,1,Little,1,1,1,1,,,,,,,3,2,1,4,5,,,0,0,0,,0,,3,3,1,1,3,1,1,3,1,1,1,3,1,5,,55,,,,,3,4,4,5,"Typhoid, Diarrhea, Bone Fracture,Hip Bone decay",1,"Bone decay, Heart disease",,,,,,,,,
