id,marketIntegrationPrimarySchoolMinutes,marketIntegrationPrimarySchoolHours,marketIntegrationPrimarySchoolByFoot,marketIntegrationPrimarySchoolByRickshaw,marketIntegrationPrimarySchoolByTomTom,marketIntegrationPrimarySchoolByCNG,marketIntegrationPrimarySchoolByBoat,marketIntegrationPrimarySchoolByBus,marketIntegrationHighSchoolMinutes,marketIntegrationHighSchoolHours,marketIntegrationHighSchoolByFoot,marketIntegrationHighSchoolByRickshaw,marketIntegrationHighSchoolByTomTom,marketIntegrationHighSchoolByCNG,marketIntegrationHighSchoolByBoat,marketIntegrationHighSchoolByBus,marketIntegrationCollegeMinutes,marketIntegrationCollegeHours,marketIntegrationCollegeByFoot,marketIntegrationCollegeByRickshaw,marketIntegrationCollegeByTomTom,marketIntegrationCollegeByCNG,marketIntegrationCollegeByBoat,marketIntegrationCollegeByBus,marketIntegrationSmallBazaarMinutes,marketIntegrationSmallBazaarHours,marketIntegrationSmallBazaarByFoot,marketIntegrationSmallBazaarByRickshaw,marketIntegrationSmallBazaarByTomTom,marketIntegrationSmallBazaarByCNG,marketIntegrationSmallBazaarByBoat,marketIntegrationSmallBazaarByBus,marketIntegrationLargeBazaarMinutes,marketIntegrationLargeBazaarHours,marketIntegrationLargeBazaarByFoot,marketIntegrationLargeBazaarByRickshaw,marketIntegrationLargeBazaarByTomTom,marketIntegrationLargeBazaarByCNG,marketIntegrationLargeBazaarByBoat,marketIntegrationLargeBazaarByBus,marketIntegrationTownMinutes,marketIntegrationTownHours,marketIntegrationTownByFoot,marketIntegrationTownByRickshaw,marketIntegrationTownByTomTom,marketIntegrationTownByCNG,marketIntegrationTownByBoat,marketIntegrationTownByBus,marketIntegrationMainRoadMinutes,marketIntegrationMainRoadHours,marketIntegrationMainRoadByFoot,marketIntegrationMainRoadByRickshaw,marketIntegrationMainRoadByTomTom,marketIntegrationMainRoadByCNG,marketIntegrationMainRoadByBoat,marketIntegrationMainRoadByBus,marketIntegrationDhakaMinutes,marketIntegrationDhakaHours,marketIntegrationDhakaByCNG,marketIntegrationDhakaByBus,marketIntegrationDhakaByLaunch,marketIntegrationPharmacyMinutes,marketIntegrationPharmacyHours,marketIntegrationPharmacyByFoot,marketIntegrationPharmacyByRickshaw,marketIntegrationPharmacyByTomTom,marketIntegrationPharmacyByCNG,marketIntegrationPharmacyByBoat,marketIntegrationPharmacyByBus,marketIntegrationMBBSMinutes,marketIntegrationMBBSHours,marketIntegrationMBBSByFoot,marketIntegrationMBBSByRickshaw,marketIntegrationMBBSByTomTom,marketIntegrationMBBSByCNG,marketIntegrationMBBSByBoat,marketIntegrationMBBSByBus,marketIntegrationHospitalMinutes,marketIntegrationHospitalHours,marketIntegrationHospitalByFoot,marketIntegrationHospitalByRickshaw,marketIntegrationHospitalByTomTom,marketIntegrationHospitalByCNG,marketIntegrationHospitalByBoat,marketIntegrationHospitalByBus,husbandDhakaVisit,husbandBangladeshVisit,husbandAbroadVisit,respondentDhakaVisit,respondentBangladeshVisit,respondentAbroadVisit,relocatedSince1997,relocatedSince1997Number,relocationJob,relocationFinancialImprovement,relocationFinancialProblems,relocationFamilyProblems,relocationBetterEducation,relocationBetterHealthcare,relocationBetterInfrastructure,relocationMarriage,relocationOther,relocationOtherDescription,closerToPrimarySchool,closerToCollege,closerToMarket,closerToTown,closerToMainRoad,closerToCity,natalBariDhakaMale,natalBariDhakaFemale,natalBariBangladeshMale,natalBariBangladeshFemale,natalBariAbroadMale,natalBariAbroadFemale,maritalBariDhakaMale,maritalBariDhakaFemale,maritalBariBangladeshMale,maritalBariBangladeshFemale,maritalBariAbroadMale,maritalBariAbroadFemale,familiesFoodShare,familiesCooperationAgriculture,familiesCooperationChildcare,familiesLoanActivity,familyBariWealthBefore,familyBariWealthAfter,familyBariEducationBefore,familyBariEducationAfter,familyBariReligiousBefore,familyBariReligiousAfter,familyBariSocialSizeBefore,familyBariSocialSizeAfter,familyBariSocialClassBefore,familyBariSocialClassAfter,familyBariPoliticalBefore,familyBariPoliticalAfter,MacArthurLadderPresent,MacArthurLadderPast,listenRadio,watchTVMinutes,watchTVHours,watchTVPer,useInternet
8C164BD0-5F07-7A4D-A6D4-A9A154F00F97,20,0,1,,,,,,20,0,1,,,,,,45,0,,,,1,,,5,0,1,,,,,,20,0,,,,1,,,20,0,,,,1,,,20,0,,,,1,,,0,3,,1,,5,0,1,,,,,,45,0,,,,1,,,30,0,1,,,,,,4,2,0,3,2,0,,,,,,,,,,,,,,,,,,,3,2,0,0,3,0,4,4,0,1,1,0,0,0,0,0,more,more,average,average,average,average,average,average,upper,middle,less,less,6,4,0,0,0,,2
8C3DC676-D0BE-374E-8B89-FF94C5ACB9E6,5,0,1,,,,,,15,0,1,,,,,,10,0,,1,,,,,10,0,1,,,,,,10,0,1,,,,,,45,0,,,,1,,,15,0,,,,,,,0,3,,1,,10,0,1,,,,,,10,0,,1,,,,,10,0,,1,,,,,4,2,0,1,2,0,1,3,,1,,,,,1,1,,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,average,average,average,less,more,average,more,average,middle,middle,not at all,not at all,5,6,0,0,2,day,0
8CA3C34C-29C2-A648-9FF1-F525430B7C5E,10,0,1,,,,,,20,0,1,,,,,,20,0,1,,,,,,10,0,1,,,,,,30,0,,,,1,,,30,0,,,,1,,,30,0,,,,1,,,30,2,1,1,,10,0,1,,,,,,30,0,,,,1,,,30,1,,,,1,,,4,1,0,1,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,1,0,0,0,2,0,0,0,0,0,average,average,more,average,average,average,more,more,middle,upper,not at all,less,6,5,0,0,0,,0
8CDAEE8C-2A5D-4A48-8BCB-C87945D29098,5,0,1,,,,,,10,0,,,,1,,,10,0,,,,1,,,10,0,,,,1,,,10,0,,,,1,,,30,0,,,,1,,,3,0,1,,,,,,0,3,,1,,10,0,,,,1,,,10,0,,,,1,,,30,0,,,,1,,,8,2,8,2,2,0,1,1,,,,,,,,1,,,1,1,1,1,1,1,12,0,0,0,15,5,8,12,0,0,7,0,0,0,0,0,more,less,less,average,more,more,more,average,middle,middle,not at all,not at all,5,7,0,0,2,day,2
8D733320-B148-2543-A810-01209D9B5799,20,0,1,,,,,,20,0,1,,,,,,30,0,1,,,,,,10,0,,1,,,,,10,0,,1,,,,,25,0,,,,1,,,5,0,1,,,,,,30,2,,1,,25,0,1,,,,,,30,0,1,,,,,,25,0,,,,1,,,1,0,0,0,2,0,,,,,,,,,,,,,,,,,,,2,0,0,0,1,0,12,2,2,0,2,2,0,0,0,0,average,more,average,more,more,more,more,average,upper,middle,less,more,6,4,0,20,0,day,1
8DBFB9A6-3F49-A747-B071-340278A62C28,5,0,,,,,,,15,0,,,,,,,25,0,,,,,,,3,0,,,,,,,25,0,,,,,,,25,0,,,,,,,35,0,,,,,,,30,3,,,,3,0,,,,,,,25,0,,,,,,,40,0,,,,,,,2,2,8,2,2,0,1,1,,,,,,,,1,,,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,more,more,average,less,more,more,more,more,middle,middle,average,not at all,4,3,2,0,0,,1
8DCDB599-89E5-A547-9C9F-B7A463315D72,10,0,1,,,,,,30,0,1,,,,,,30,0,1,,,,,,10,0,1,,,,,,40,0,,,,1,,,45,0,,,,1,,,30,1,,,,1,,,0,5,,1,1,10,0,1,,,,,,30,1,,,,1,,,45,1,,,,1,,,3,8,0,3,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,3,5,1,2,1,0,0,0,0,0,average,average,less,average,average,less,average,average,middle,middle,not at all,not at all,5,4,0,30,0,day,3
8DDF7D0A-CFBE-944F-9570-E541D0A2B307,5,0,,,,,,,10,0,,,,,,,10,0,,,,,,,5,0,,,,,,,30,0,,,,,,,30,0,,,,,,,10,0,,,,,,,0,4,,,,8,0,,,,,,,10,0,,,,,,,45,0,,,,,,,8,0,0,4,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,average,more,less,average,more,more,average,average,lower,middle,not at all,not at all,6,2,0,0,0,,2
8DE7C8F0-AE3D-5440-BBDA-2895F89A419A,10,0,1,,,,,,10,0,1,,,,,,0,1,1,,,1,,,10,0,1,,,,,,0,1,1,,,1,,,0,1,,,,1,,,30,0,,,,1,,,0,4,1,1,,10,0,1,,,,,,0,1,1,,,1,,,0,1,1,,,1,,,0,2,0,0,1,0,1,1,,,,,,,,1,,,,1,1,1,,,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,less,less,less,average,average,average,average,average,lower,middle,not at all,not at all,3,3,0,0,0,,0
8E36F232-9622-B644-B643-8FE5A1CB6ED9,10,0,1,,,,,,5,0,1,,,,,,50,0,,,1,,,,5,0,1,,,,,,30,0,,,1,,,,20,0,,,,1,,,0,2,,,1,,,,0,5,,,1,5,0,1,,,,,,30,0,1,,,,,,0,2,,,,1,,,4,8,0,4,1,0,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,more,average,more,average,more,average,more,more,middle,middle,not at all,more,6,4,0,0,0,,2
8E430913-B4AC-0144-91D6-A94AF4F4D114,10,0,1,,,,,,5,0,1,,,,,,5,0,1,,,,,,2,0,1,,,,,,5,0,1,,,,,,0,1,,,,1,,,10,0,1,,,,,,0,3,1,1,,5,0,1,,,,,,5,0,1,,,,,,10,0,,1,,,,,5,2,1,6,6,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,more,average,average,less,more,more,more,less,middle,lower,not at all,not at all,3,7,1,30,0,day,0
8E98DECE-6A06-7942-ABD3-4B8E7D7D0A3A,10,0,1,,,,,,10,0,1,,,,,,0,1,,,,1,,,5,0,1,,,,,,30,0,,,1,,,,0,1,,,,1,,,5,0,1,,,,,,0,4,,,1,5,0,1,,,,,,30,0,,,1,,,,5,1,,,,1,1,,2,1,2,2,0,0,1,1,,,,,,,,,1,Shift house for river erosion.,1,1,1,1,1,1,0,0,0,0,0,0,2,5,0,0,1,0,0,0,0,0,average,more,average,more,average,more,average,more,middle,middle,not at all,not at all,5,4,0,0,1,day,1
8F75043F-7393-7E4D-BD64-D97CC21B6778,15,0,1,,,,,,20,0,1,,,,,,20,0,1,,,,,,10,0,1,,,,,,20,0,1,,,,,,40,0,,,,1,,,5,0,1,,,,,,0,5,,,1,20,0,1,,,,,,30,0,,,1,,,,0,1,,,,1,,,2,1,0,2,2,0,1,1,,,,,,,1,,,,,,1,1,1,,2,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,average,less,less,less,average,less,average,average,middle,middle,not at all,not at all,1,2,0,0,3,day,0
90FC622F-EFE7-D846-9B11-209229D983B9,2,0,1,,,,,,20,0,1,,,,,,10,0,,,,1,,,5,0,1,,,,,,15,0,1,,,,,,2,0,1,,,,,,3,0,1,,,,,,30,3,,1,,10,0,1,,,,,,30,0,,1,,,,,20,0,,,,1,,,8,0,0,2,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,more,average,more,average,more,less,more,average,middle,middle,not at all,not at all,4,6,0,0,30,day,0
9117DE62-5EDD-0846-878A-1343D29E5D58,7,0,,,,,,,10,0,,,,,,,25,0,,,,,,,10,0,,,,,,,30,0,,,,,,,30,0,,,,,,,0,2,,,,,,,0,4,,,,10,0,,,,,,,30,0,,,,,,,45,0,,,,,,,4,8,0,0,3,0,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,more,average,average,average,average,average,less,more,upper,upper,average,not at all,5,7,0,0,0,,0
9137203F-F909-484B-B86F-46EC2A4F8794,15,0,1,,,,,,30,0,,,1,,,,30,0,,,1,,,,30,0,,,1,,,,30,0,,,1,,,,0,1,,,1,,,,30,0,,,1,,,,30,3,,,1,30,0,,,1,,,,30,0,,,1,,,,30,1,,,1,,,,2,0,0,0,1,0,1,2,,1,,,,,,1,,,,,,,,,1,1,0,0,0,0,3,1,0,0,1,0,0,0,0,0,less,less,less,less,less,average,average,average,middle,middle,not at all,average,3,2,0,0,0,,0
91D2A274-E6DB-484A-8EB7-98E510F3A541,10,0,1,,,,,,10,0,1,,,,,,30,0,,,,1,,,15,0,1,,,,,,30,0,,,,1,,,30,1,,,,1,,,30,1,,,,1,,,0,4,,,1,10,0,1,,,,,,30,0,,,,1,,,45,1,,,,1,,,8,2,0,2,0,0,1,1,,,,,,,,,1,RIVER EROSION,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,more,average,less,more,average,more,average,more,middle,middle,not at all,less,4,3,0,0,1,day,1
925D7231-5EF7-2E47-A7CA-ADD32D79E71B,5,0,1,,,,,,5,0,,,1,,,,20,0,1,,,,,,5,0,,,1,,,,5,0,1,,,,,,40,0,,,,1,,,5,0,,,,1,,,30,2,,1,,5,0,,,1,,,,5,0,,,1,,,,0,1,,,,1,,,1,2,0,0,2,0,,,,,,,,,,,,,,,,,,,2,1,0,0,12,0,4,0,0,0,4,0,0,0,0,0,average,less,less,less,average,less,average,average,lower,middle,not at all,not at all,4,2,0,0,0,,0
92A45E13-52EB-EB44-BCF2-10C36A932D57,15,0,1,,,,,,15,0,1,,,,,,30,0,1,,,,,,5,0,1,,,,,,10,0,1,,,,,,20,1,,,,1,,,5,0,1,,,,,,30,1,,1,,5,0,1,,,,,,10,0,1,,,,,,10,1,,,,1,,,3,2,1,1,2,0,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,less,average,less,average,less,average,less,more,lower,middle,not at all,not at all,3,2,0,0,0,,0
92E1BD38-1A44-3842-B964-26DC39D02BED,5,0,1,,,,,,30,0,1,,,,,,0,1,,,,1,,,5,0,1,,,,,,0,1,,,,1,,,0,1,,,,1,,,30,0,,,,1,,,0,3,,1,,30,0,,1,,,,,30,1,,,,1,,,10,1,,,,1,,,6,2,8,3,2,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,less,more,less,more,average,more,average,average,middle,middle,not at all,not at all,6,3,0,0,0,NA,2
937E96E9-8231-A046-B5CA-E33F1524E79D,5,0,1,,,,,,30,0,1,,,,,,30,0,1,,,1,,,25,0,1,,,,,,30,1,1,,,1,,,30,1,,,,1,,,30,1,,,,1,,,0,5,1,1,,25,0,1,,,,,,30,0,1,,,1,,,45,1,1,,,1,,,1,2,1,0,0,0,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,4,0,0,1,4,0,0,0,0,0,average,average,average,less,more,more,average,average,upper,middle,not at all,not at all,5,4,0,0,0,,4
9389AAAB-DC3B-8444-B2DC-228D52AA2799,10,0,1,,,,,,10,0,1,,,,,,10,0,,,1,,,,10,0,,,1,,,,10,0,,,1,,,,0,1,,,1,,,,10,0,,,1,,,,30,2,,1,,10,0,,,1,,,,10,0,,,1,,,,0,1,,,1,,,,8,2,0,8,2,0,,,,,,,,,,,,,,,,,,,3,1,0,0,1,0,3,1,0,0,1,0,0,0,0,0,less,less,less,average,more,more,average,more,middle,middle,not at all,less,4,3,0,0,0,,1
93EA32E7-EC93-D34E-BD8A-1CC7452C2071,30,0,1,,,,,,0,1,1,,,,,,0,1,1,,,,,,10,0,1,,,,,,30,0,,1,,,,,0,1,,,,1,,,30,0,,1,,,,,0,5,,1,,30,0,,1,,,,,0,1,,,,1,,,0,1,,,,1,,,8,2,0,2,0,0,1,1,1,,,,,,,,,,,,,,,,3,6,3,3,2,0,3,3,0,0,3,0,0,0,0,0,more,average,more,average,more,average,more,average,middle,middle,not at all,average,5,3,0,20,0,day,1
93EF9B39-F3F9-3742-8CE7-B34980BB3DB0,10,0,,,,,,,30,0,,,,,,,30,0,,,,,,,5,0,,,,,,,5,0,,,,,,,15,0,,,,,,,5,0,,,,,,,0,3,,,,5,0,,,,,,,15,0,,,,,,,30,0,,,,,,,2,1,0,2,1,0,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,less,more,less,average,average,more,less,more,middle,middle,average,less,6,3,1,0,,,1
93F2C2CE-731C-234B-BF83-8F84A68FDF47,15,0,1,,,,,,20,0,1,,,,,,15,0,1,,,,,,15,0,1,,,,,,15,0,,,1,,,,45,0,,,,1,,,15,,,,1,,,,30,2,1,1,,15,0,,,1,,,,25,0,,,1,,,,0,1,,,,1,,,2,2,0,0,2,0,1,1,,,,,,,,1,,,1,1,1,1,1,1,5,3,10,0,25,0,0,1,1,1,0,0,0,0,0,0,average,average,less,less,average,less,more,average,middle,middle,not at all,not at all,3,3,0,,2,day,1
94097802-7F34-CD49-80D3-83964AABBA30,10,0,,,,,,,30,0,,,,,,,30,0,,,,,,,40,0,,,,,,,40,0,,,,,,,40,0,,,,,,,50,0,,,,,,,0,3,,,,30,0,,,,,,,30,0,,,,,,,45,0,,,,,,,2,4,0,0,4,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,average,less,less,less,more,average,more,average,middle,middle,not at all,not at all,6,4,0,0,0,,0
94953858-2C27-9F45-8B66-B0648FD1FF73,10,0,1,,,,,,10,0,1,,,,,,30,0,1,,,,,,10,0,1,,,,,,10,0,1,,,,,,20,1,,,,1,,,20,0,,,,1,,,0,3,,1,,10,0,1,,,,,,10,0,1,,,,,,20,0,,,,1,,,4,4,0,0,0,0,1,1,,,,,,,,1,,,,,,,,,4,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,average,average,average,average,average,average,less,more,middle,middle,not at all,not at all,6,4,0,0,30,day,0
94D3540E-0E2F-214B-A7DD-B3D0F913EC65,7,0,1,,,,,,17,0,,,,1,,,15,0,,,,1,,,7,0,1,,,,,,20,0,,,,1,,,0,1,,,,1,,,20,0,,,,1,,,0,3,1,1,,17,0,,,,1,,,17,0,,,,1,,,25,0,,1,,,,,4,1,0,2,1,0,,,,,,,,,,,,,,,,,,,2,2,4,1,0,0,1,0,0,0,0,0,0,0,0,0,less,average,average,average,more,average,more,more,middle,middle,not at all,not at all,4,3,0,0,0,,0
9566EEFC-7203-E241-94FD-361B7963A519,20,0,1,,,,,,30,0,1,,,,,,30,0,1,,,,,,5,0,1,,,,,,0,1,1,,,,,,40,0,,,,1,,,30,0,,,,1,,,0,4,,1,,15,0,1,,,,,,30,0,,,,1,,,0,1,,,,,,,2,1,0,2,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,less,less,less,less,average,average,average,average,lower,lower,not at all,not at all,1,2,0,0,0,NA,2
95BFF550-4297-8440-A89E-D751378BD9F9,5,0,1,,,,,,30,0,1,,,,,,50,0,,,1,,,,20,0,1,,,,,,50,0,,,1,,,,50,0,,,1,,,,0,1,,,1,,,,30,3,,1,,30,0,1,,,,,,50,0,,,1,,,,0,1,,,1,,,,8,8,0,2,1,0,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,less,less,less,less,average,average,average,average,middle,middle,not at all,not at all,4,3,0,0,0,,0
95FF4C13-4124-FF4D-A836-3CCE15123403,30,0,1,,,,,,30,0,1,,,,,,0,1,,,1,,,,30,0,1,,,,,,30,0,1,,,,,,0,1,,,,1,,,20,0,1,,,,,,30,2,1,1,,30,0,1,,,,,,30,0,1,,,,,,30,1,,,,1,,,4,4,0,0,0,0,1,1,,,,,,,,1,,,,,,,,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,average,average,less,average,average,average,average,average,lower,lower,not at all,not at all,2,2,0,0,0,,0
96BB5D3E-CBA0-6B4D-A7F6-0570690EE44D,20,0,,,,,,,20,0,,,,,,,10,0,,,,,,,20,0,,,,,,,10,0,,,,,,,10,0,,,,,,,20,0,,,,,,,0,2,,,,20,0,,,,,,,20,0,,,,,,,40,0,,,,,,,8,8,0,8,8,0,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,more,more,less,less,more,average,more,more,middle,middle,not at all,not at all,7,5,0,30,0,week,0
9722AC11-0EE9-FC40-BD69-6F555FD22957,10,0,,,,,,,30,0,,,,,,,30,0,,,,,,,10,0,,,,,,,30,0,,,,,,,30,0,,,,,,,30,0,,,,,,,0,3,,,,10,0,,,,,,,30,0,,,,,,,40,0,,,,,,,4,2,0,4,4,0,,,,,,,,,,,,,,,,,,,7,7,0,0,1,0,1,6,0,0,3,0,0,0,0,0,more,more,more,average,more,more,more,more,middle,upper,not at all,not at all,6,4,0,0,,,2
9736F99D-AF56-3C41-A619-A7726890C8CD,2,0,1,,,,,,30,0,1,,,,,,30,0,1,,,,,,0,1,1,,,,,,0,1,1,,,,,,0,1,,,,1,,,0,1,1,,,,,,0,2,,1,,30,0,1,,,,,,30,0,1,,,,,,5,1,,,,1,,,,0,0,4,0,0,1,3,1,1,,,,,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,less,less,less,less,less,less,less,more,lower,lower,not at all,not at all,2,2,0,0,0,,0
97906852-7EF3-FB45-A9BC-D3B802FF9D22,20,0,1,,,,,,20,0,1,,,,,,20,0,1,,,,,,15,0,1,,,,,,15,0,1,,,,,,35,0,,,,1,,,45,0,,,,,,,50,0,1,1,,15,0,1,,,,,,15,0,1,,,,,,30,1,,,,1,,,8,0,0,3,4,0,,,,,,,,,,,,,,,,,,,0,0,4,5,2,0,2,0,0,1,0,0,0,0,0,0,more,average,less,more,average,average,average,average,middle,middle,not at all,not at all,7,5,0,0,0,,0
989A4DF3-3F0A-FA48-A3E9-838045E262EB,10,0,1,,,,,,10,0,1,,,,,,5,0,1,,,1,,,30,0,1,,,,,,30,0,,,,1,,,5,0,1,,,,,,30,0,1,,,,,,0,4,1,1,,5,0,1,,,,,,30,0,,,,1,,,40,0,,,,1,,,2,2,1,2,2,0,1,2,1,1,,,,,,,,,1,1,1,,1,1,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,average,less,average,average,average,average,average,average,middle,middle,less,less,3,3,0,0,0,,0
99398C36-252E-B945-9525-F941EEA9644B,10,0,1,,,,,,10,0,1,,,,,,10,0,1,,,,,,20,0,1,1,,,,,30,0,1,1,,,,,0,1,1,1,1,,,,0,1,1,,1,1,,,0,4,,,1,10,0,1,,,,,,20,0,1,,,1,,,0,1,1,,1,,,,2,1,0,1,2,0,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,average,average,less,average,average,average,average,average,middle,middle,not at all,not at all,3,2,0,0,1,day,0
99416EC7-6A05-A347-BC4A-262B97816684,5,0,,,,,,,5,0,,,,,,,10,0,,,,,,,5,0,,,,,,,45,0,,,,,,,45,0,,,,,,,0,1,,,,,,,0,3,,,,5,0,,,,,,,5,0,,,,,,,0,1,,,,,,,1,8,1,5,0,0,,,,,,,,,,,,,,,,,,,0,1,2,0,2,0,2,4,0,0,1,0,0,0,0,0,more,more,less,more,average,more,less,more,middle,middle,average,less,9,10,2,0,0,,3
995EBB19-3414-B748-BD99-CF13BC506186,10,0,1,,,,,,10,0,1,,,,,,20,0,,,,1,,,10,0,1,,,,,,30,0,,,,1,,,30,0,,,,1,,,5,0,1,,,,,,0,4,,1,,3,0,,,,1,,,30,0,,,,1,,,28,0,,,,1,,,3,2,0,0,1,0,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,average,less,less,less,average,less,average,average,middle,middle,not at all,not at all,4,2,0,0,2,,3
9A229861-864D-9647-A256-3E0A5AE46DD0,10,0,,,,,,,25,0,,,,,,,0,1,,,,,,,25,0,,,,,,,0,1,,,,,,,0,1,,,,,,,10,1,,,,,,,0,3,,,,20,,,,,,,,0,1,,,,,,,0,1,,,,,,,8,2,8,1,0,0,1,1,,1,,,,,,,,,,,1,,,,1,0,0,0,1,0,3,1,0,0,2,0,0,0,0,0,average,more,more,less,more,more,average,more,middle,middle,not at all,not at all,5,4,0,30,2,month,1
9A2BA584-6555-414D-9375-2BCDAFB2FE58,10,0,1,,,,,,30,0,1,,,,,,30,0,,,,1,,,15,0,1,,,,,,30,0,,,,1,,,30,0,,,,1,,,30,0,,,,1,,,0,5,1,1,,15,0,1,,,,,,30,0,,,,1,,,45,0,,,,1,,,2,2,0,2,1,0,1,1,,,,,,,,1,,,1,,1,,,,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,average,average,average,less,more,average,average,average,middle,lower,average,less,3,6,0,0,0,,0
9A57A11E-E1EE-AB49-978A-AF9101DFBCEC,20,0,1,,,,,,20,0,1,,,,,,45,0,,,1,1,,,30,0,1,,1,,,,30,0,1,,1,,,,30,0,1,,1,,,,30,0,1,,1,,,,0,3,,1,,30,0,1,,1,,,,30,0,1,,1,,,,30,1,1,,,1,,,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,average,less,less,less,more,average,average,average,middle,middle,not at all,not at all,3,2,0,0,0,,0
9A79D7C7-C1C4-2541-B378-0DA7F87004C8,10,0,,,,,,,10,0,,,,,,,20,0,,,,,,,5,0,,,,,,,30,0,,,,,,,30,0,,,,,,,40,0,,,,,,,0,3,,,,10,0,,,,,,,40,0,,,,,,,40,0,,,,,,,8,0,0,2,1,0,,,,,,,,,,,,,,,,,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,average,average,less,less,more,average,more,average,middle,middle,not at all,not at all,3,2,0,0,0,,3
9B6BCF60-CCF9-4D48-857E-5B383D85CE89,10,0,1,,,,,,10,0,1,,,,,,30,0,,,,1,,,10,0,1,,,,,,10,0,1,,,,,,10,0,1,,,,,,5,0,1,,,,,,0,2,,1,,5,0,1,,,,,,10,0,1,,,1,,,0,1,,,,1,,,2,2,0,8,2,0,,,,,,,,,,,,,,,,,,,8,5,2,0,0,0,3,2,2,2,0,0,0,0,0,0,more,more,average,more,average,more,average,average,middle,upper,less,less,6,8,0,0,1,day,2
9BFC144D-EE40-814A-9375-451D1F42D091,5,0,1,,,,,,30,0,,,,1,,,30,0,,,,1,,,10,0,1,,,,,,10,0,1,,,,,,30,0,,,,1,,,0,1,,,,1,,,0,3,,,1,10,0,1,,,,,,10,0,1,,,,,,30,1,,,,1,,,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,less,DK,average,DK,more,DK,more,DK,middle,DK,not at all,DK,7,5,0,30,0,day,0
9C70B075-F41A-2448-8A47-432E638507FB,5,0,1,,,,,,10,0,1,,,,,,30,0,1,,,,,,5,0,1,,,,,,20,0,,1,,,,,0,2,,,,1,,,30,0,,,,1,,,0,2,,1,,15,0,,1,,,,,15,0,,1,,,,,0,2,,,,1,,,2,1,0,1,0,0,1,1,,1,,,,,,,,,1,1,1,1,1,1,6,4,0,0,1,0,2,2,0,0,0,0,0,0,0,0,average,less,average,average,more,average,more,average,middle,upper,less,average,3,5,0,0,0,,0
9D11EAD3-1CD1-7C4F-8B6B-E6E5DA9F2BA5,5,0,1,,,,,,5,0,1,,,,,,0,1,,,,1,,,5,0,1,,,,,,5,0,1,,,,,,30,0,,,,1,,,5,0,1,,,,,,0,2,,1,,5,0,1,,,,,,30,1,,,,1,,,30,1,,,,1,,,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,less,average,less,average,average,average,average,average,lower,middle,not at all,not at all,4,2,0,0,0,,0
